#Datum,Uhrzeit,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Pdc3,Udc1,Udc2,Udc3,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Pdc3,Udc1,Udc2,Udc3,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Pdc3,Udc1,Udc2,Udc3,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Uac,WR,Pac,DaySum,Status,Error,Pdc1,Pdc2,Udc1,Udc2,Temp,Uac
15.08.16,11:10:00,1,3715,9847,3,0,1295,1314,1339,352,357,363,226,2,3677,9704,3,0,1282,1305,1328,350,360,367,226,3,3681,9720,3,0,1270,1295,1322,355,360,365,226,4,4901,12945,3,0,3397,1718,483,488,229,5,3488,9190,3,0,1823,1845,469,467,226,6,3506,8582,3,0,1850,1858,472,476,226,7,3449,9093,3,0,1809,1827,464,467,227,8,5184,13623,3,0,3656,1855,477,477,226,9,2494,6523,3,0,1322,1337,349,355,226,10,3115,8040,1,0,1965,1256,337,229,57,227
15.08.16,11:05:00,1,3684,9537,3,0,1285,1304,1327,352,358,363,226,2,3646,9398,3,0,1272,1294,1317,350,359,367,226,3,3650,9414,3,0,1260,1284,1311,357,362,366,226,4,4861,12537,3,0,3365,1704,482,487,229,5,3457,8900,3,0,1807,1830,469,466,226,6,3478,8290,3,0,1835,1844,473,475,226,7,3421,8806,3,0,1795,1814,465,469,226,8,5142,13191,3,0,3629,1840,477,479,226,9,2475,6315,3,0,1312,1326,350,357,225,10,3087,7781,1,0,1946,1244,340,229,57,227
15.08.16,11:00:00,1,3650,9230,3,0,1273,1292,1314,354,358,363,226,2,3611,9094,3,0,1262,1282,1303,352,359,368,226,3,3614,9110,3,0,1248,1272,1296,357,361,365,226,4,4813,12132,3,0,3334,1684,483,489,229,5,3428,8612,3,0,1792,1815,471,469,226,6,3451,8000,3,0,1822,1829,472,477,226,7,3392,8521,3,0,1779,1799,465,467,226,8,5101,12763,3,0,3599,1827,476,478,226,9,2455,6109,3,0,1302,1316,350,358,225,10,3065,7521,1,0,1938,1231,340,232,57,226
15.08.16,10:55:00,1,3601,8926,3,0,1256,1275,1297,354,358,362,227,2,3564,8793,3,0,1246,1266,1286,352,362,367,227,3,3568,8809,3,0,1232,1256,1280,357,362,365,226,4,4752,11731,3,0,3291,1664,483,489,229,5,3381,8326,3,0,1768,1790,470,468,227,6,3402,7713,3,0,1798,1804,474,474,226,7,3343,8238,3,0,1754,1773,465,467,227,8,5029,12338,3,0,3548,1800,476,480,227,9,2421,5904,3,0,1283,1299,350,356,226,10,3034,7267,1,0,1914,1221,340,233,56,227
15.08.16,10:50:00,1,3595,8626,3,0,1253,1273,1296,356,361,366,227,2,3557,8496,3,0,1243,1264,1284,354,365,371,227,3,3562,8512,3,0,1230,1255,1277,360,365,369,226,4,4748,11335,3,0,3288,1665,487,495,229,5,3375,8045,3,0,1764,1785,473,470,227,6,3393,7430,3,0,1791,1798,474,481,226,7,3338,7960,3,0,1751,1770,468,472,227,8,5020,11919,3,0,3540,1797,480,483,227,9,2417,5703,3,0,1282,1296,353,361,226,10,3024,7014,1,0,1905,1219,345,233,56,227
15.08.16,10:45:00,1,3557,8327,3,0,1241,1260,1282,357,364,368,227,2,3517,8200,3,0,1230,1251,1270,356,366,371,227,3,3524,8215,3,0,1217,1242,1264,360,367,369,226,4,4698,10940,3,0,3253,1646,490,497,229,5,3341,7764,3,0,1748,1768,475,473,227,6,3358,7147,3,0,1774,1782,477,480,226,7,3304,7682,3,0,1733,1752,468,473,227,8,4968,11501,3,0,3504,1778,481,481,227,9,2391,5501,3,0,1268,1283,353,361,226,10,2994,6763,1,0,1888,1205,344,232,56,227
15.08.16,10:40:00,1,3526,8031,3,0,1230,1248,1270,358,364,366,227,2,3486,7907,3,0,1220,1240,1258,357,367,372,227,3,3493,7922,3,0,1207,1231,1252,362,366,369,226,4,4656,10549,3,0,3225,1629,491,496,229,5,3317,7485,3,0,1735,1755,478,476,227,6,3327,6868,3,0,1754,1767,478,484,227,7,3280,7407,3,0,1721,1739,472,475,227,8,4929,11087,3,0,3478,1766,482,487,227,9,2369,5302,3,0,1258,1272,354,361,226,10,2968,6511,1,0,1871,1196,346,235,56,227
15.08.16,10:35:00,1,3499,7737,3,0,1220,1238,1261,359,365,371,227,2,3456,7617,3,0,1210,1229,1249,360,368,373,227,3,3463,7631,3,0,1196,1221,1242,362,370,372,226,4,4615,10161,3,0,3193,1617,492,499,229,5,3294,7209,3,0,1723,1743,481,478,227,6,3299,6591,3,0,1739,1753,480,486,227,7,3258,7134,3,0,1708,1727,473,477,227,8,4893,10677,3,0,3454,1752,487,487,227,9,2344,5105,3,0,1249,1256,357,363,226,10,2940,6265,1,0,1853,1185,350,238,55,227
15.08.16,10:30:00,1,3457,7446,3,0,1205,1223,1246,361,366,371,227,2,3413,7329,3,0,1193,1212,1233,360,369,375,227,3,3420,7342,3,0,1180,1205,1225,364,370,373,226,4,4556,9777,3,0,3152,1598,495,500,229,5,3258,6935,3,0,1703,1722,484,479,227,6,3257,6316,3,0,1717,1733,480,488,227,7,3220,6862,3,0,1689,1705,474,481,227,8,4836,10270,3,0,3410,1732,489,490,227,9,2309,4910,3,0,1233,1235,358,363,226,10,2904,6020,1,0,1823,1173,352,237,55,227
15.08.16,10:25:00,1,3418,7158,3,0,1191,1209,1230,363,367,371,227,2,3372,7045,3,0,1179,1199,1218,362,369,378,227,3,3379,7058,3,0,1166,1191,1210,365,372,373,226,4,4499,9398,3,0,3114,1578,495,503,229,5,3221,6664,3,0,1684,1703,485,483,227,6,3217,6045,3,0,1694,1714,484,490,227,7,3185,6594,3,0,1669,1687,477,481,227,8,4783,9867,3,0,3375,1713,491,495,227,9,2279,4718,3,0,1219,1217,360,363,226,10,2869,5779,1,0,1803,1156,354,237,54,227
15.08.16,10:20:00,1,3370,6873,3,0,1173,1191,1213,364,370,374,227,2,3323,6764,3,0,1162,1180,1199,363,370,378,227,3,3330,6776,3,0,1149,1173,1192,367,373,376,227,4,4431,9023,3,0,3069,1556,498,502,229,5,3176,6395,3,0,1659,1679,488,485,227,6,3167,5777,3,0,1664,1691,482,492,227,7,3141,6329,3,0,1646,1665,481,485,227,8,4719,9469,3,0,3331,1692,495,496,227,9,2246,4528,3,0,1203,1198,362,366,226,10,2817,5538,1,0,1770,1136,357,242,54,227
15.08.16,10:15:00,1,3339,6593,3,0,1162,1179,1201,364,370,376,227,2,3291,6487,3,0,1151,1169,1187,363,373,378,228,3,3298,6499,3,0,1137,1162,1179,367,375,377,227,4,4385,8654,3,0,3036,1540,500,507,229,5,3145,6131,3,0,1643,1662,489,486,227,6,3131,5513,3,0,1643,1673,485,494,227,7,3109,6068,3,0,1630,1647,482,486,227,8,4669,9076,3,0,3295,1673,495,498,228,9,2217,4341,3,0,1190,1180,362,365,226,10,2793,5304,1,0,1753,1127,357,242,54,228
15.08.16,10:10:00,1,3297,6315,3,0,1148,1165,1184,367,372,376,228,2,3249,6213,3,0,1135,1154,1171,365,373,379,228,3,3255,6225,3,0,1122,1147,1162,371,377,378,227,4,4329,8289,3,0,2996,1515,501,505,229,5,3106,5869,3,0,1623,1641,491,488,228,6,3088,5253,3,0,1619,1651,486,497,227,7,3070,5809,3,0,1608,1627,483,487,227,8,4610,8687,3,0,3254,1654,497,500,228,9,2188,4156,3,0,1175,1164,364,369,227,10,2754,5070,1,0,1727,1115,360,241,53,228
15.08.16,10:05:00,1,3239,6040,3,0,1128,1144,1164,368,373,377,228,2,3193,5943,3,0,1115,1133,1149,366,376,382,228,3,3199,5954,3,0,1102,1126,1143,369,377,379,227,4,4252,7929,3,0,2944,1490,502,507,229,5,3054,5611,3,0,1594,1611,494,486,228,6,3026,4996,3,0,1583,1622,488,497,227,7,3017,5553,3,0,1582,1598,486,491,228,8,4530,8304,3,0,3197,1622,500,502,228,9,2150,3974,3,0,1155,1143,367,371,227,10,2704,4843,1,0,1697,1093,362,241,53,228
15.08.16,10:00:00,1,3195,5770,3,0,1113,1129,1149,370,375,378,228,2,3150,5677,3,0,1101,1118,1133,369,375,384,228,3,3153,5687,3,0,1087,1112,1126,371,377,381,228,4,4191,7575,3,0,2904,1465,505,511,229,5,3015,5356,3,0,1573,1591,495,492,228,6,2985,4744,3,0,1559,1600,486,499,228,7,2979,5302,3,0,1561,1579,491,494,228,8,4472,7927,3,0,3158,1601,502,502,228,9,2121,3795,3,0,1140,1126,368,375,227,10,2660,4618,1,0,1666,1074,364,245,52,228
15.08.16,09:55:00,1,3144,5504,3,0,1096,1111,1132,371,378,381,228,2,3103,5415,3,0,1084,1100,1115,370,378,385,228,3,3104,5425,3,0,1070,1095,1109,373,381,382,228,4,4129,7226,3,0,2859,1447,508,511,229,5,2967,5105,3,0,1548,1565,497,494,228,6,2925,4495,3,0,1523,1574,487,503,228,7,2930,5054,3,0,1536,1552,493,492,228,8,4395,7555,3,0,3109,1572,504,505,228,9,2090,3619,3,0,1122,1111,370,375,227,10,2622,4395,1,0,1640,1063,365,245,52,228
15.08.16,09:50:00,1,3078,5243,3,0,1073,1089,1109,372,378,382,228,2,3037,5157,3,0,1062,1077,1093,370,380,385,228,3,3038,5167,3,0,1049,1073,1086,374,381,383,228,4,4045,6883,3,0,2800,1418,509,514,229,5,2906,4858,3,0,1517,1534,497,496,228,6,1732,4252,3,0,929,904,572,582,159,7,2869,4810,3,0,1504,1521,492,495,228,8,4296,7189,3,0,3043,1535,506,504,228,9,2045,3445,3,0,1098,1086,372,374,227,10,2559,4177,1,0,1597,1040,367,245,50,228
15.08.16,09:45:00,1,3017,4987,3,0,1054,1068,1087,373,379,383,228,2,2976,4904,3,0,1042,1058,1071,372,380,388,228,3,2977,4914,3,0,1029,1052,1064,377,382,384,228,4,3967,6546,3,0,2741,1386,511,513,229,5,2853,4617,3,0,1490,1506,503,498,228,6,2798,4079,3,0,1450,1504,490,504,228,7,2815,4572,3,0,1477,1494,495,497,228,8,4213,6832,3,0,2988,1500,508,504,229,9,2006,3275,3,0,1078,1065,373,378,227,10,2505,3965,1,0,1563,1017,369,245,48,228
15.08.16,09:40:00,1,2962,4736,3,0,1034,1049,1067,375,381,385,228,2,2919,4656,3,0,1023,1038,1051,374,383,389,228,3,2922,4666,3,0,1011,1033,1044,377,386,385,228,4,3891,6216,3,0,2697,1364,514,517,229,5,2802,4379,3,0,1464,1480,506,500,228,6,2736,3846,3,0,1412,1476,493,507,228,7,2766,4338,3,0,1451,1469,495,501,228,8,4138,6481,3,0,2936,1476,509,509,228,9,1970,3108,3,0,1058,1048,374,380,227,10,2461,3756,1,0,1535,998,370,249,47,228
15.08.16,09:35:00,1,2908,4489,3,0,1016,1029,1048,376,383,386,228,2,2864,4413,3,0,1004,1018,1032,376,383,390,228,3,2868,4423,3,0,992,1015,1025,379,387,387,228,4,3822,5893,3,0,2649,1335,515,520,229,5,2748,4146,3,0,1437,1452,508,503,228,6,2663,3619,3,0,1365,1448,489,509,228,7,2714,4107,3,0,1425,1441,501,504,228,8,4053,6137,3,0,2881,1441,511,514,228,9,1933,2944,3,0,1039,1029,376,383,227,10,2415,3550,1,0,1504,986,371,249,46,228
15.08.16,09:30:00,1,2852,4247,3,0,996,1010,1026,378,385,389,229,2,2805,4175,3,0,984,998,1012,377,385,392,229,3,2810,4184,3,0,972,995,1004,381,386,388,228,4,3741,5575,3,0,2595,1313,517,517,229,5,2693,3917,3,0,1408,1423,511,505,229,6,2602,3397,3,0,1329,1419,490,511,229,7,2660,3882,3,0,1397,1411,504,504,229,8,3970,5800,3,0,2824,1407,514,512,229,9,1893,2783,3,0,1019,1008,375,381,228,10,2358,3350,1,0,1468,961,374,250,45,229
15.08.16,09:25:00,1,2796,4010,3,0,976,989,1006,379,386,392,229,2,2749,3942,3,0,964,978,991,378,385,392,229,3,2755,3951,3,0,953,976,984,381,387,389,228,4,3669,5263,3,0,2545,1285,518,522,229,5,2640,3693,3,0,1380,1396,511,507,229,6,2531,3181,3,0,1288,1391,471,512,229,7,2607,3660,3,0,1368,1385,503,508,229,8,3886,5470,3,0,2769,1376,515,511,229,9,1854,2626,3,0,998,987,377,386,228,10,2301,3154,1,0,1433,938,375,249,44,229
15.08.16,09:20:00,1,2721,3777,3,0,949,962,978,377,385,391,229,2,2674,3713,3,0,938,952,964,378,388,392,229,3,2681,3721,3,0,927,949,957,382,389,388,229,4,3570,4958,3,0,2479,1252,517,521,229,5,2568,3474,3,0,1342,1357,512,509,229,6,2454,2971,3,0,1245,1351,480,513,229,7,2535,3444,3,0,1331,1347,505,508,229,8,3774,5147,3,0,2694,1335,515,514,229,9,1803,2472,3,0,971,961,378,387,228,10,2231,2962,1,0,1390,911,378,250,43,229
15.08.16,09:15:00,1,2661,3551,3,0,929,941,957,381,385,390,229,2,2615,3491,3,0,918,930,942,379,388,391,230,3,2621,3498,3,0,906,928,935,383,391,391,229,4,3490,4661,3,0,2424,1224,520,522,229,5,2514,3260,3,0,1314,1329,515,511,230,6,2385,2767,3,0,1203,1323,468,516,229,7,2480,3233,3,0,1302,1318,508,512,230,8,3693,4833,3,0,2637,1308,519,518,230,9,1761,2322,3,0,951,937,380,387,229,10,2173,2777,1,0,1356,888,379,253,42,229
15.08.16,09:10:00,1,2590,3329,3,0,904,917,931,382,388,392,229,2,2548,3273,3,0,894,906,917,380,386,393,229,3,2552,3280,3,0,882,904,909,383,391,390,229,4,3398,4371,3,0,2363,1189,522,526,229,5,2448,3051,3,0,1279,1294,519,514,229,6,2310,2568,3,0,1160,1288,478,517,229,7,2415,3026,3,0,1266,1281,510,515,230,8,3591,4526,3,0,2566,1271,519,516,230,9,1713,2175,3,0,926,911,380,388,229,10,2111,2595,1,0,1314,864,382,253,41,229
15.08.16,09:05:00,1,2521,3114,3,0,881,892,908,384,389,393,229,2,2482,3061,3,0,870,881,892,382,390,397,229,3,2484,3068,3,0,860,880,886,386,394,393,229,4,3307,4089,3,0,2297,1158,523,530,229,5,2382,2848,3,0,1242,1257,518,511,229,6,2221,2377,3,0,1101,1253,454,521,229,7,2351,2826,3,0,1235,1250,512,515,229,8,3496,4228,3,0,2499,1237,525,525,230,9,1670,2033,3,0,901,888,383,391,228,10,2049,2419,1,0,1275,836,382,254,40,229
15.08.16,09:00:00,1,2448,2904,3,0,858,868,882,385,390,394,229,2,2411,2855,3,0,848,859,868,383,391,396,229,3,2412,2862,3,0,836,857,861,386,392,392,229,4,3215,3814,3,0,2243,1124,524,526,229,5,2313,2649,3,0,1207,1223,523,520,229,6,2144,2192,3,0,1055,1215,477,521,229,7,2282,2630,3,0,1200,1215,514,516,229,8,3391,3937,3,0,2429,1199,526,522,229,9,1625,1894,3,0,875,865,387,390,228,10,1981,2249,1,0,1234,807,386,257,39,229
15.08.16,08:55:00,1,2369,2701,3,0,831,841,855,384,392,394,230,2,2331,2654,3,0,821,831,839,384,393,397,230,3,2334,2661,3,0,810,830,834,387,394,395,229,4,3116,3547,3,0,2171,1085,529,533,229,5,2234,2457,3,0,1168,1183,522,520,230,6,2050,2015,3,0,997,1173,452,528,230,7,2205,2441,3,0,1161,1176,516,520,230,8,3277,3655,3,0,2349,1159,527,524,230,9,1571,1759,3,0,846,836,387,392,229,10,1917,2084,1,0,1193,780,387,258,38,230
15.08.16,08:50:00,1,2305,2504,3,0,809,818,831,388,395,396,230,2,2266,2460,3,0,799,809,816,386,392,398,230,3,2270,2467,3,0,789,808,811,389,395,394,229,4,3031,3288,3,0,2110,1059,530,531,229,5,2168,2272,3,0,1132,1147,524,523,230,6,1977,1844,3,0,955,1140,445,525,230,7,2141,2257,3,0,1125,1140,516,520,230,8,3180,3383,3,0,2281,1120,529,532,230,9,1527,1629,3,0,822,816,388,392,229,10,1853,1923,1,0,1151,756,391,257,37,230
15.08.16,08:45:00,1,2225,2312,3,0,781,789,801,390,394,395,230,2,2187,2272,3,0,772,781,788,385,393,401,230,3,2192,2278,3,0,762,781,783,389,396,397,229,4,2929,3036,3,0,2041,1023,530,529,229,5,2089,2091,3,0,1091,1105,528,522,230,6,1886,1680,3,0,903,1098,434,525,230,7,2064,2079,3,0,1084,1099,521,523,230,8,3063,3119,3,0,2200,1078,530,535,230,9,1476,1502,3,0,794,791,390,394,229,10,1784,1770,1,0,1111,723,392,261,36,230
15.08.16,08:40:00,1,2188,2127,3,0,765,779,793,390,396,401,230,2,2151,2090,3,0,760,773,781,386,395,402,230,3,2164,2096,3,0,753,772,773,393,402,397,229,4,2887,2793,3,0,2019,1009,535,530,229,5,2038,1918,3,0,1065,1088,531,527,230,6,1850,1523,3,0,885,1087,444,522,230,7,2027,1908,3,0,1067,1089,527,530,230,8,3030,2864,3,0,2183,1073,533,547,230,9,1461,1379,3,0,786,792,390,400,229,10,1768,1621,1,0,1098,720,394,259,34,230
15.08.16,08:35:00,1,1207,1954,3,0,429,435,450,388,399,397,230,2,1171,1921,3,0,415,424,427,366,389,394,230,3,1156,1927,3,0,406,419,409,381,404,382,229,4,1538,2568,3,0,1087,541,525,530,229,5,1167,1757,3,0,615,638,509,531,230,6,1045,1379,3,0,506,611,453,492,230,7,1164,1749,3,0,622,630,521,524,230,8,1735,2629,3,0,1243,627,530,531,230,9,813,1264,3,0,442,436,375,392,229,10,919,1476,1,0,575,373,388,256,31,229
15.08.16,08:30:00,1,1385,1853,3,0,493,487,490,388,397,399,230,2,1354,1822,3,0,480,480,480,373,390,392,230,3,1350,1828,3,0,472,487,488,377,410,393,229,4,1847,2434,3,0,1313,659,525,536,229,5,1255,1660,3,0,643,649,530,544,230,6,1085,1293,3,0,518,661,443,520,230,7,1242,1652,3,0,649,657,533,534,230,8,1861,2484,3,0,1328,681,538,541,230,9,890,1197,3,0,482,483,386,394,229,10,1068,1399,1,0,665,418,386,255,32,229
15.08.16,08:25:00,1,1929,1729,3,0,681,689,696,394,398,402,231,2,1899,1701,3,0,672,680,682,395,395,403,231,3,1909,1706,3,0,667,682,685,396,399,400,230,4,2553,2270,3,0,1791,896,538,538,229,5,1807,1542,3,0,944,962,536,537,231,6,1588,1190,3,0,732,965,429,536,231,7,1786,1536,3,0,942,959,526,536,231,8,2671,2312,3,0,1927,956,539,546,231,9,1285,1115,3,0,695,697,396,396,230,10,1528,1306,1,0,949,622,385,263,32,230
15.08.16,08:20:00,1,1636,1576,3,0,577,578,588,397,403,403,231,2,1606,1551,3,0,571,574,579,392,399,406,231,3,1615,1556,3,0,568,580,579,396,403,407,230,4,2177,2071,3,0,1525,750,551,557,229,5,1510,1398,3,0,787,805,541,540,231,6,1302,1064,3,0,589,805,417,537,231,7,1502,1394,3,0,797,815,536,541,231,8,2245,2102,3,0,1631,796,537,551,231,9,1081,1013,3,0,589,584,392,403,230,10,1266,1181,1,0,786,522,384,263,31,230
15.08.16,08:15:00,1,1216,1431,3,0,438,434,435,399,404,392,231,2,1175,1408,3,0,424,422,423,401,392,405,231,3,1185,1412,3,0,418,428,426,387,394,410,230,4,598,1877,3,0,414,245,650,650,107,5,1144,1264,3,0,598,625,548,535,231,6,980,950,3,0,447,615,424,532,231,7,1134,1262,3,0,610,627,531,539,231,8,1681,1903,3,0,1235,612,529,546,231,9,806,918,3,0,444,441,394,399,230,10,911,1073,1,0,574,367,393,252,29,230
15.08.16,08:10:00,1,1317,1332,3,0,469,472,480,401,401,406,231,2,1316,1311,3,0,472,475,477,400,398,407,231,3,1330,1315,3,0,467,480,481,393,401,407,230,4,1816,1817,3,0,1253,656,539,546,229,5,1184,1170,3,0,626,641,543,544,231,6,1010,870,3,0,442,642,402,545,231,7,1202,1168,3,0,642,656,533,538,231,8,1792,1763,3,0,1313,636,544,543,231,9,881,851,3,0,483,478,401,401,230,10,1029,995,1,0,646,416,384,261,29,231
15.08.16,08:05:00,1,1234,1220,3,0,442,446,455,399,408,412,232,2,1226,1201,3,0,441,449,452,389,400,411,231,3,1249,1204,3,0,439,454,455,399,408,404,231,4,1698,1665,3,0,1189,621,537,545,229,5,1119,1073,3,0,586,595,545,534,231,6,911,789,3,0,398,587,384,542,231,7,1108,1070,3,0,586,597,537,538,231,8,1662,1616,3,0,1206,596,548,545,232,9,802,780,3,0,442,445,401,404,230,10,953,910,1,0,593,377,384,265,29,231
15.08.16,08:00:00,1,1424,1118,3,0,510,510,505,399,401,398,232,2,1392,1098,3,0,499,502,497,395,402,412,232,3,1399,1100,3,0,492,502,498,404,408,402,232,4,1881,1524,3,0,1304,671,545,550,229,5,1297,984,3,0,677,690,550,538,232,6,1041,716,3,0,442,679,366,542,232,7,1285,981,3,0,677,691,537,541,232,8,1913,1483,3,0,1382,670,545,538,232,9,930,715,3,0,505,502,401,407,231,10,1084,834,1,0,681,434,388,268,29,231
15.08.16,07:55:00,1,1250,1000,3,0,449,454,457,398,407,398,232,2,1235,983,3,0,444,450,448,405,410,406,232,3,1239,984,3,0,438,453,449,409,408,404,232,4,1679,1368,3,0,1174,603,544,552,229,5,1167,874,3,0,614,631,544,538,232,6,938,628,3,0,393,619,361,537,232,7,1158,872,3,0,615,633,536,537,232,8,1728,1322,3,0,1264,612,549,540,232,9,840,637,3,0,461,452,406,406,232,10,973,742,1,0,606,395,394,269,28,232
15.08.16,07:50:00,1,1249,896,3,0,450,451,449,400,404,395,233,2,1227,882,3,0,443,445,440,399,405,394,233,3,1232,883,3,0,439,446,440,404,412,402,232,4,1677,1231,3,0,1161,596,543,548,229,5,1153,778,3,0,605,618,542,541,233,6,897,551,3,0,371,600,366,531,233,7,1133,778,3,0,599,616,527,539,233,8,1696,1181,3,0,1224,604,551,551,233,9,821,568,3,0,449,449,405,404,232,10,957,663,1,0,596,383,407,270,27,232
15.08.16,07:45:00,1,1158,793,3,0,418,416,416,404,410,395,233,2,1133,780,3,0,411,411,408,399,404,396,233,3,1138,781,3,0,407,412,406,404,411,403,233,4,1549,1092,3,0,1072,554,553,549,229,5,1045,682,3,0,548,563,539,541,233,6,813,477,3,0,339,547,374,519,233,7,1029,684,3,0,547,563,522,540,233,8,1543,1041,3,0,1114,555,547,550,233,9,752,500,3,0,413,413,408,397,232,10,875,582,1,0,548,350,403,270,27,233
15.08.16,07:40:00,1,1102,697,3,0,397,397,398,407,410,399,233,2,1076,686,3,0,390,391,389,402,401,393,233,3,1083,686,3,0,387,393,388,404,406,398,233,4,1474,964,3,0,1023,526,547,548,229,5,996,595,3,0,523,536,538,537,233,6,766,410,3,0,310,520,379,515,233,7,975,599,3,0,520,533,512,527,233,8,1461,913,3,0,1056,527,538,550,233,9,713,438,3,0,391,394,408,400,232,10,828,510,1,0,519,331,394,270,26,233
15.08.16,07:35:00,1,1016,606,3,0,367,365,370,398,397,397,233,2,993,597,3,0,359,361,362,394,400,396,233,3,999,597,3,0,357,363,359,396,395,391,233,4,1354,842,3,0,942,482,544,551,229,5,908,513,3,0,477,492,528,540,234,6,686,347,3,0,268,481,432,522,233,7,895,518,3,0,479,491,509,522,233,8,1347,792,3,0,975,488,537,553,233,9,653,379,3,0,359,364,397,396,232,10,758,441,1,0,475,302,395,270,25,233
15.08.16,07:30:00,1,929,521,3,0,336,335,341,393,387,388,233,2,910,515,3,0,330,331,333,382,383,384,233,3,915,514,3,0,327,334,330,384,389,383,233,4,1243,730,3,0,867,443,539,539,229,5,823,438,3,0,436,447,522,522,233,6,556,291,3,0,171,441,551,521,233,7,820,444,3,0,441,451,518,525,233,8,1233,681,3,0,892,448,538,546,233,9,593,325,3,0,327,333,382,385,232,10,689,378,1,0,433,272,396,272,25,233
15.08.16,07:25:00,1,848,445,3,0,308,307,315,395,388,396,233,2,828,439,3,0,301,301,305,369,368,379,233,3,832,438,3,0,297,306,303,372,388,386,233,4,1134,627,3,0,794,405,531,531,229,5,749,370,3,0,397,409,532,526,233,6,477,245,3,0,126,403,634,530,233,7,746,377,3,0,403,412,523,528,233,8,1119,579,3,0,816,408,536,552,233,9,538,276,3,0,299,306,384,393,232,10,624,320,1,0,393,244,396,275,24,232
15.08.16,07:20:00,1,761,374,3,0,278,276,284,387,381,384,234,2,749,371,3,0,274,275,277,375,377,384,233,3,751,370,3,0,270,279,275,378,390,378,233,4,1024,534,3,0,720,368,528,525,229,5,671,308,3,0,356,367,526,530,233,6,430,206,3,0,120,362,638,524,233,7,669,315,3,0,363,371,520,529,233,8,1000,487,3,0,731,368,537,532,233,9,482,232,3,0,269,276,380,392,232,10,556,269,1,0,352,217,398,275,24,233
15.08.16,07:15:00,1,677,312,3,0,249,247,254,379,374,382,234,2,666,309,3,0,247,247,247,381,379,378,233,3,668,308,3,0,242,249,246,378,385,378,233,4,914,449,3,0,645,331,527,528,229,5,591,253,3,0,314,326,532,534,234,6,384,170,3,0,113,320,640,530,233,7,589,260,3,0,322,331,523,527,233,8,884,404,3,0,651,324,529,541,233,9,427,192,3,0,239,244,374,385,232,10,487,222,1,0,312,188,400,275,23,233
15.08.16,07:10:00,1,599,256,3,0,221,219,226,378,378,387,234,2,590,254,3,0,220,220,221,379,380,381,233,3,592,252,3,0,217,223,219,378,385,373,233,4,812,374,3,0,573,295,522,528,229,5,515,204,3,0,276,285,537,539,234,6,340,139,3,0,104,281,635,535,233,7,515,211,3,0,283,291,526,532,234,8,775,332,3,0,570,287,532,542,233,9,375,157,3,0,212,217,375,388,233,10,426,182,1,0,274,164,400,275,23,233
15.08.16,07:05:00,1,522,206,3,0,196,194,200,384,383,389,234,2,517,205,3,0,195,194,195,382,380,383,234,3,517,204,3,0,191,197,194,379,385,380,233,4,714,307,3,0,505,261,516,524,229,5,432,162,3,0,239,237,538,530,234,6,298,111,3,0,97,244,631,541,234,7,446,169,3,0,247,255,527,534,234,8,681,268,3,0,498,258,527,543,234,9,326,126,3,0,187,191,385,393,233,10,364,146,1,0,237,140,400,275,22,233
15.08.16,07:00:00,1,456,163,3,0,172,168,176,386,383,391,234,2,449,163,3,0,171,170,171,381,380,385,234,3,451,161,3,0,168,173,169,382,392,379,234,4,627,248,3,0,444,228,522,517,229,5,366,126,3,0,205,200,537,527,234,6,261,86,3,0,92,209,626,543,235,7,381,132,3,0,213,220,537,540,234,8,582,212,3,0,434,222,520,548,234,9,282,99,3,0,163,166,384,391,233,10,309,116,1,0,205,118,397,275,22,234
15.08.16,06:55:00,1,391,126,3,0,148,146,151,393,385,399,235,2,384,126,3,0,148,147,147,386,380,394,234,3,387,124,3,0,146,150,147,382,393,385,234,4,545,196,3,0,384,195,515,513,229,5,300,96,3,0,171,161,549,543,235,6,221,65,3,0,84,175,626,542,235,7,321,101,3,0,180,188,539,543,235,8,489,164,3,0,369,189,524,556,235,9,240,76,3,0,140,142,393,396,234,10,259,90,1,0,175,99,396,274,21,234
15.08.16,06:50:00,1,325,93,3,0,127,124,125,394,384,389,235,2,326,94,3,0,128,126,124,391,384,391,235,3,325,92,3,0,124,128,122,389,397,384,235,4,460,152,3,0,329,161,506,499,229,5,247,72,3,0,142,134,553,555,235,6,142,47,3,0,74,98,625,611,235,7,264,75,3,0,150,157,540,549,235,8,404,124,3,0,314,152,522,550,235,9,198,56,3,0,119,118,396,395,234,10,212,69,1,0,146,81,397,275,21,234
