,cloudCover,dewPoint,humidity,icon,pressure,temp,visibility,windBearing,windSpeed
1527731700,0.44,44.59,0.81,partly-cloudy-night,1011.78,50.3,6.22,341,0.39
1527732000,0.44,44.59,0.81,partly-cloudy-night,1011.79,50.3,6.22,,0.0
1527732300,0.44,44.74,0.81,partly-cloudy-night,1011.81,50.45,6.22,,0.0
1527732600,0.44,44.9,0.81,partly-cloudy-night,1011.83,50.6,6.22,,0.0
1527732900,0.44,45.05,0.81,partly-cloudy-night,1011.85,50.75,6.22,,0.0
1527733200,0.44,45.2,0.81,partly-cloudy-night,1011.88,50.9,6.22,,0.0
1527733500,0.44,45.35,0.81,partly-cloudy-night,1011.9,51.05,6.22,,0.0
1527733800,0.44,45.5,0.81,partly-cloudy-day,1011.92,51.2,6.22,,0.0
1527734100,0.44,45.65,0.81,partly-cloudy-day,1011.94,51.35,6.22,,0.0
1527734400,0.44,45.8,0.81,partly-cloudy-day,1011.96,51.5,6.22,,0.0
1527734700,0.44,45.95,0.81,partly-cloudy-day,1011.98,51.65,6.22,,0.0
1527735000,0.44,46.11,0.81,partly-cloudy-day,1012.0,51.8,6.22,,0.0
1527735300,0.44,46.26,0.81,partly-cloudy-day,1012.03,51.95,6.22,,0.0
1527735600,0.44,46.41,0.81,partly-cloudy-day,1012.05,52.1,6.22,,0.0
1527735900,0.44,46.56,0.81,partly-cloudy-day,1012.07,52.25,6.22,221,0.19
1527736200,0.44,46.71,0.81,partly-cloudy-day,1012.1,52.4,6.22,221,0.37
1527736500,0.44,46.86,0.81,partly-cloudy-day,1012.12,52.55,6.22,221,0.56
1527736800,0.44,47.01,0.81,partly-cloudy-day,1012.15,52.7,6.22,221,0.75
1527737100,0.44,47.16,0.81,partly-cloudy-day,1012.17,52.85,6.22,221,0.93
1527737400,0.44,47.31,0.81,partly-cloudy-day,1012.2,53.0,6.22,221,1.12
1527737700,0.44,47.46,0.81,partly-cloudy-day,1012.22,53.15,6.22,221,1.31
1527738000,0.44,47.61,0.81,partly-cloudy-day,1012.25,53.3,6.22,221,1.5
1527738300,0.44,47.76,0.81,partly-cloudy-day,1012.27,53.45,6.22,221,1.68
1527738600,0.44,47.91,0.81,partly-cloudy-day,1012.3,53.6,6.22,221,1.87
1527738900,0.44,48.06,0.81,partly-cloudy-day,1012.32,53.75,6.22,221,2.06
1527739200,0.44,48.2,0.81,partly-cloudy-day,1012.35,53.9,6.22,221,2.24
1527739500,0.44,48.21,0.81,partly-cloudy-day,1012.37,54.05,6.22,223,2.01
1527739800,0.44,48.21,0.8,partly-cloudy-day,1012.39,54.2,6.22,226,1.79
1527740100,0.44,48.22,0.8,partly-cloudy-day,1012.41,54.35,6.22,231,1.57
1527740400,0.44,48.22,0.79,partly-cloudy-day,1012.43,54.5,6.22,236,1.36
1527740700,0.44,48.22,0.79,partly-cloudy-day,1012.46,54.66,6.22,244,1.17
1527741000,0.44,48.22,0.78,partly-cloudy-day,1012.48,54.81,6.22,254,1.01
1527741300,0.44,48.22,0.78,partly-cloudy-day,1012.5,54.96,6.22,267,0.89
1527741600,0.44,48.22,0.78,partly-cloudy-day,1012.52,55.11,6.22,283,0.83
1527741900,0.44,48.22,0.77,partly-cloudy-day,1012.54,55.26,6.22,300,0.84
1527742200,0.44,48.21,0.77,partly-cloudy-day,1012.56,55.41,6.22,316,0.93
1527742500,0.44,48.21,0.76,partly-cloudy-day,1012.59,55.56,6.22,328,1.06
1527742800,0.44,48.2,0.76,partly-cloudy-day,1012.61,55.71,6.22,337,1.24
1527743100,0.44,48.37,0.75,partly-cloudy-day,1012.62,56.16,6.22,340,1.52
1527743400,0.44,48.54,0.74,partly-cloudy-day,1012.63,56.61,6.22,342,1.8
1527743700,0.44,48.7,0.74,partly-cloudy-day,1012.64,57.06,6.22,344,2.09
1527744000,0.44,48.86,0.73,partly-cloudy-day,1012.66,57.51,6.22,345,2.37
1527744300,0.44,49.01,0.72,partly-cloudy-day,1012.67,57.96,6.22,346,2.66
1527744600,0.44,49.16,0.71,partly-cloudy-day,1012.68,58.41,6.22,347,2.95
1527744900,0.44,49.31,0.71,partly-cloudy-day,1012.69,58.86,6.22,348,3.24
1527745200,0.44,49.45,0.7,partly-cloudy-day,1012.7,59.31,6.22,348,3.53
1527745500,0.44,49.59,0.69,partly-cloudy-day,1012.72,59.76,6.22,348,3.82
1527745800,0.44,49.73,0.68,partly-cloudy-day,1012.73,60.21,6.22,349,4.11
1527746100,0.44,49.86,0.68,partly-cloudy-day,1012.74,60.66,6.22,349,4.4
1527746400,0.44,49.99,0.67,partly-cloudy-day,1012.75,61.11,6.22,350,4.69
1527746700,0.44,49.99,0.66,partly-cloudy-day,1012.75,61.26,6.22,347,4.64
1527747000,0.44,49.99,0.66,partly-cloudy-day,1012.75,61.41,6.22,345,4.6
1527747300,0.44,50.0,0.66,partly-cloudy-day,1012.74,61.55,6.22,342,4.57
1527747600,0.44,50.0,0.65,partly-cloudy-day,1012.74,61.7,6.22,340,4.54
1527747900,0.44,50.0,0.65,partly-cloudy-day,1012.74,61.85,6.22,337,4.53
1527748200,0.44,50.0,0.65,partly-cloudy-day,1012.73,62.0,6.22,335,4.53
1527748500,0.44,50.0,0.64,partly-cloudy-day,1012.73,62.15,6.22,332,4.53
1527748800,0.44,50.0,0.64,partly-cloudy-day,1012.73,62.3,6.22,329,4.54
1527749100,0.44,50.0,0.64,partly-cloudy-day,1012.73,62.45,6.22,327,4.57
1527749400,0.44,49.99,0.63,partly-cloudy-day,1012.72,62.6,6.22,324,4.6
1527749700,0.44,49.99,0.63,partly-cloudy-day,1012.72,62.75,6.22,322,4.64
1527750000,0.44,49.98,0.63,partly-cloudy-day,1012.72,62.9,6.22,320,4.69
1527750300,0.45,49.99,0.63,partly-cloudy-day,1012.7,63.0,6.22,324,4.61
1527750600,0.46,49.99,0.62,partly-cloudy-day,1012.68,63.09,6.22,328,4.57
1527750900,0.48,49.99,0.62,partly-cloudy-day,1012.66,63.19,6.22,332,4.55
1527751200,0.49,49.99,0.62,partly-cloudy-day,1012.64,63.28,6.22,337,4.56
1527751500,0.51,49.99,0.62,partly-cloudy-day,1012.62,63.38,6.22,341,4.6
1527751800,0.52,49.99,0.61,partly-cloudy-day,1012.6,63.47,6.22,345,4.66
1527752100,0.53,49.99,0.61,partly-cloudy-day,1012.58,63.57,6.22,350,4.74
1527752400,0.55,49.99,0.61,partly-cloudy-day,1012.56,63.66,6.22,354,4.85
1527752700,0.56,49.99,0.61,partly-cloudy-day,1012.54,63.76,6.22,357,4.99
1527753000,0.57,49.99,0.61,partly-cloudy-day,1012.52,63.85,6.22,1,5.14
1527753300,0.59,49.99,0.6,partly-cloudy-day,1012.5,63.95,6.22,4,5.31
1527753600,0.6,49.98,0.6,partly-cloudy-day,1012.49,64.04,6.22,7,5.5
1527753900,0.59,49.88,0.59,partly-cloudy-day,1012.45,64.4,6.22,5,5.68
1527754200,0.57,49.77,0.58,partly-cloudy-day,1012.42,64.75,6.22,3,5.87
1527754500,0.56,49.65,0.57,partly-cloudy-day,1012.38,65.11,6.22,2,6.07
1527754800,0.55,49.53,0.56,partly-cloudy-day,1012.35,65.47,6.22,0,6.27
1527755100,0.53,49.39,0.55,partly-cloudy-day,1012.32,65.82,6.22,358,6.48
1527755400,0.52,49.25,0.54,partly-cloudy-day,1012.28,66.18,6.22,357,6.69
1527755700,0.51,49.1,0.53,partly-cloudy-day,1012.25,66.53,6.22,355,6.91
1527756000,0.49,48.94,0.52,partly-cloudy-day,1012.22,66.89,6.22,354,7.13
1527756300,0.48,48.77,0.52,partly-cloudy-day,1012.18,67.24,6.22,353,7.35
1527756600,0.46,48.59,0.51,partly-cloudy-day,1012.15,67.6,6.22,352,7.58
1527756900,0.45,48.39,0.5,partly-cloudy-day,1012.12,67.95,6.22,351,7.81
1527757200,0.44,48.19,0.49,partly-cloudy-day,1012.08,68.31,6.22,350,8.05
1527757500,0.46,48.71,0.5,partly-cloudy-day,1012.04,68.16,6.22,347,8.05
1527757800,0.49,49.22,0.51,partly-cloudy-day,1012.0,68.01,6.22,344,8.07
1527758100,0.52,49.71,0.52,partly-cloudy-day,1011.96,67.86,6.22,341,8.1
1527758400,0.54,50.19,0.53,partly-cloudy-day,1011.91,67.71,6.22,339,8.16
1527758700,0.57,50.65,0.55,partly-cloudy-day,1011.87,67.56,6.22,336,8.23
1527759000,0.59,51.1,0.56,partly-cloudy-day,1011.83,67.41,6.22,333,8.32
1527759300,0.62,51.54,0.57,partly-cloudy-day,1011.79,67.26,6.22,331,8.43
1527759600,0.65,51.97,0.58,partly-cloudy-day,1011.74,67.11,6.22,329,8.55
1527759900,0.67,52.39,0.6,partly-cloudy-day,1011.7,66.96,6.22,326,8.69
1527760200,0.7,52.8,0.61,partly-cloudy-day,1011.66,66.81,6.22,324,8.84
1527760500,0.72,53.2,0.62,partly-cloudy-day,1011.62,66.66,6.22,322,9.01
1527760800,0.75,53.58,0.63,partly-cloudy-day,1011.57,66.51,6.22,320,9.18
1527761100,0.75,53.35,0.62,partly-cloudy-day,1011.53,66.81,6.22,320,9.08
1527761400,0.75,53.1,0.61,partly-cloudy-day,1011.49,67.11,6.22,321,8.98
1527761700,0.75,52.84,0.6,partly-cloudy-day,1011.44,67.41,6.22,322,8.87
1527762000,0.75,52.57,0.58,partly-cloudy-day,1011.4,67.71,6.22,323,8.77
1527762300,0.75,52.29,0.57,partly-cloudy-day,1011.36,68.01,6.22,324,8.68
1527762600,0.75,52.0,0.56,partly-cloudy-day,1011.31,68.31,6.22,324,8.58
1527762900,0.75,51.7,0.55,partly-cloudy-day,1011.27,68.61,6.22,325,8.48
1527763200,0.75,51.38,0.54,partly-cloudy-day,1011.23,68.91,6.22,326,8.39
1527763500,0.75,51.05,0.52,partly-cloudy-day,1011.18,69.21,6.22,327,8.3
1527763800,0.75,50.71,0.51,partly-cloudy-day,1011.14,69.51,6.22,328,8.21
1527764100,0.75,50.35,0.5,partly-cloudy-day,1011.1,69.81,6.22,329,8.13
1527764400,0.75,49.98,0.49,partly-cloudy-day,1011.06,70.11,6.22,330,8.05
1527764700,0.75,49.99,0.49,partly-cloudy-day,1011.02,69.81,6.22,333,8.56
1527765000,0.75,50.01,0.5,partly-cloudy-day,1010.98,69.51,6.22,335,9.1
1527765300,0.75,50.02,0.5,partly-cloudy-day,1010.95,69.21,6.22,337,9.65
1527765600,0.75,50.03,0.51,partly-cloudy-day,1010.91,68.91,6.22,339,10.21
1527765900,0.75,50.03,0.52,partly-cloudy-day,1010.88,68.61,6.22,341,10.79
1527766200,0.75,50.04,0.52,partly-cloudy-day,1010.84,68.31,6.22,343,11.37
1527766500,0.75,50.03,0.53,partly-cloudy-day,1010.8,68.01,6.22,344,11.96
1527766800,0.75,50.03,0.53,partly-cloudy-day,1010.77,67.71,6.22,345,12.56
1527767100,0.75,50.02,0.54,partly-cloudy-day,1010.73,67.41,6.22,347,13.16
1527767400,0.75,50.01,0.54,partly-cloudy-day,1010.69,67.11,6.22,348,13.77
1527767700,0.75,50.0,0.55,partly-cloudy-day,1010.66,66.81,6.22,349,14.38
1527768000,0.75,49.98,0.55,partly-cloudy-day,1010.62,66.51,6.22,350,14.99
1527768300,0.75,50.5,0.57,partly-cloudy-day,1010.6,66.36,6.22,348,14.64
1527768600,0.75,51.01,0.58,partly-cloudy-day,1010.58,66.21,6.22,347,14.3
1527768900,0.75,51.51,0.59,partly-cloudy-day,1010.56,66.06,6.22,346,13.96
1527769200,0.75,51.99,0.61,partly-cloudy-day,1010.53,65.91,6.22,344,13.64
1527769500,0.75,52.45,0.62,partly-cloudy-day,1010.51,65.76,6.22,343,13.32
1527769800,0.75,52.91,0.64,partly-cloudy-day,1010.49,65.61,6.22,341,13.01
1527770100,0.75,53.35,0.65,partly-cloudy-day,1010.47,65.46,6.22,339,12.71
1527770400,0.75,53.78,0.66,partly-cloudy-day,1010.44,65.31,6.22,338,12.42
1527770700,0.75,54.2,0.68,partly-cloudy-day,1010.42,65.16,6.22,336,12.14
1527771000,0.75,54.61,0.69,partly-cloudy-day,1010.4,65.01,6.22,334,11.88
1527771300,0.75,55.01,0.7,partly-cloudy-day,1010.38,64.85,6.22,332,11.63
1527771600,0.75,55.4,0.72,partly-cloudy-day,1010.36,64.7,6.22,330,11.39
1527771900,0.75,55.13,0.71,partly-cloudy-day,1010.35,64.85,6.22,331,11.49
1527772200,0.75,54.86,0.7,partly-cloudy-day,1010.35,65.01,6.22,332,11.59
1527772500,0.75,54.58,0.69,partly-cloudy-day,1010.34,65.16,6.22,333,11.7
1527772800,0.75,54.3,0.68,partly-cloudy-day,1010.34,65.31,6.22,334,11.8
1527773100,0.75,54.01,0.67,partly-cloudy-day,1010.33,65.46,6.22,335,11.91
1527773400,0.75,53.71,0.65,partly-cloudy-day,1010.33,65.61,6.22,336,12.03
1527773700,0.75,53.41,0.64,partly-cloudy-day,1010.32,65.76,6.22,336,12.14
1527774000,0.75,53.1,0.63,partly-cloudy-day,1010.31,65.91,6.22,337,12.26
1527774300,0.75,52.78,0.62,partly-cloudy-day,1010.31,66.06,6.22,338,12.38
1527774600,0.75,52.46,0.61,partly-cloudy-day,1010.3,66.21,6.22,339,12.51
1527774900,0.75,52.12,0.6,partly-cloudy-day,1010.3,66.36,6.22,340,12.63
1527775200,0.75,51.78,0.59,partly-cloudy-day,1010.29,66.51,6.22,341,12.76
1527775500,0.75,51.64,0.59,partly-cloudy-day,1010.31,66.51,6.22,341,12.75
1527775800,0.75,51.49,0.58,partly-cloudy-day,1010.32,66.51,6.22,342,12.74
1527776100,0.75,51.34,0.58,partly-cloudy-day,1010.33,66.51,6.22,343,12.73
1527776400,0.75,51.19,0.58,partly-cloudy-day,1010.34,66.51,6.22,343,12.72
1527776700,0.75,51.04,0.58,partly-cloudy-day,1010.35,66.51,6.22,344,12.72
1527777000,0.75,50.89,0.57,partly-cloudy-day,1010.36,66.51,6.22,345,12.72
1527777300,0.75,50.74,0.57,partly-cloudy-day,1010.38,66.51,6.22,346,12.72
1527777600,0.75,50.59,0.57,partly-cloudy-day,1010.39,66.51,6.22,347,12.72
1527777900,0.75,50.44,0.56,partly-cloudy-day,1010.4,66.51,6.22,347,12.73
1527778200,0.75,50.29,0.56,partly-cloudy-day,1010.41,66.51,6.22,348,12.74
1527778500,0.75,50.13,0.56,partly-cloudy-day,1010.42,66.51,6.22,349,12.75
1527778800,0.75,49.98,0.55,partly-cloudy-day,1010.43,66.51,6.22,350,12.76
1527779100,0.72,49.98,0.55,partly-cloudy-day,1010.46,66.51,6.22,351,12.45
1527779400,0.7,49.98,0.55,partly-cloudy-day,1010.48,66.51,6.22,354,12.15
1527779700,0.67,49.98,0.55,partly-cloudy-day,1010.5,66.51,6.22,356,11.87
1527780000,0.65,49.98,0.55,partly-cloudy-day,1010.53,66.51,6.22,358,11.61
1527780300,0.62,49.98,0.55,partly-cloudy-day,1010.55,66.51,6.22,0,11.36
1527780600,0.59,49.98,0.55,partly-cloudy-day,1010.58,66.51,6.22,3,11.14
1527780900,0.57,49.98,0.55,partly-cloudy-day,1010.6,66.51,6.22,5,10.94
1527781200,0.54,49.98,0.55,partly-cloudy-day,1010.63,66.51,6.22,8,10.76
1527781500,0.52,49.98,0.55,partly-cloudy-day,1010.65,66.51,6.22,11,10.6
1527781800,0.49,49.98,0.55,partly-cloudy-day,1010.67,66.51,6.22,14,10.47
1527782100,0.46,49.98,0.55,partly-cloudy-day,1010.7,66.51,6.22,17,10.37
1527782400,0.44,49.98,0.55,partly-cloudy-day,1010.72,66.51,6.22,20,10.29
1527782700,0.44,49.83,0.55,partly-cloudy-day,1010.75,66.36,6.22,20,10.29
1527783000,0.44,49.68,0.55,partly-cloudy-day,1010.78,66.21,6.22,20,10.29
1527783300,0.44,49.53,0.55,partly-cloudy-day,1010.81,66.06,6.22,20,10.29
1527783600,0.44,49.39,0.55,partly-cloudy-day,1010.84,65.91,6.22,20,10.29
1527783900,0.44,49.24,0.55,partly-cloudy-day,1010.87,65.76,6.22,20,10.29
1527784200,0.44,49.09,0.55,partly-cloudy-day,1010.9,65.61,6.22,20,10.29
1527784500,0.44,48.94,0.55,partly-cloudy-day,1010.93,65.46,6.22,20,10.29
1527784800,0.44,48.79,0.55,partly-cloudy-day,1010.96,65.31,6.22,20,10.29
1527785100,0.44,48.64,0.55,partly-cloudy-day,1010.99,65.16,6.22,20,10.29
1527785400,0.44,48.49,0.55,partly-cloudy-day,1011.02,65.01,6.22,20,10.29
1527785700,0.44,48.35,0.55,partly-cloudy-day,1011.05,64.85,6.22,20,10.29
1527786000,0.44,48.2,0.55,partly-cloudy-day,1011.08,64.7,6.22,20,10.29
1527786300,0.44,48.22,0.56,partly-cloudy-day,1011.11,64.4,6.22,19,10.28
1527786600,0.44,48.23,0.56,partly-cloudy-night,1011.14,64.1,6.22,18,10.27
1527786900,0.44,48.24,0.57,partly-cloudy-night,1011.17,63.8,6.22,17,10.27
1527787200,0.44,48.25,0.58,partly-cloudy-night,1011.2,63.5,6.22,17,10.26
1527787500,0.44,48.26,0.58,partly-cloudy-night,1011.22,63.2,6.22,16,10.26
1527787800,0.44,48.26,0.59,partly-cloudy-night,1011.25,62.91,6.22,15,10.26
1527788100,0.44,48.26,0.59,partly-cloudy-night,1011.28,62.61,6.22,14,10.26
1527788400,0.44,48.25,0.6,partly-cloudy-night,1011.31,62.31,6.22,13,10.26
1527788700,0.44,48.24,0.61,partly-cloudy-night,1011.34,62.01,6.22,13,10.27
1527789000,0.44,48.23,0.61,partly-cloudy-night,1011.37,61.71,6.22,12,10.27
1527789300,0.44,48.22,0.62,partly-cloudy-night,1011.4,61.41,6.22,11,10.28
1527789600,0.44,48.2,0.63,partly-cloudy-night,1011.42,61.11,6.22,11,10.29
1527789900,0.44,48.35,0.63,partly-cloudy-night,1011.45,61.11,6.22,11,10.1
1527790200,0.44,48.51,0.63,partly-cloudy-night,1011.47,61.11,6.22,11,9.92
1527790500,0.44,48.66,0.64,partly-cloudy-night,1011.49,61.11,6.22,11,9.73
1527790800,0.44,48.81,0.64,partly-cloudy-night,1011.51,61.11,6.22,11,9.54
1527791100,0.44,48.96,0.64,partly-cloudy-night,1011.53,61.11,6.22,11,9.36
1527791400,0.44,49.11,0.65,partly-cloudy-night,1011.55,61.11,6.22,11,9.17
1527791700,0.44,49.26,0.65,partly-cloudy-night,1011.57,61.11,6.22,11,8.98
1527792000,0.44,49.4,0.65,partly-cloudy-night,1011.59,61.11,6.22,11,8.79
1527792300,0.44,49.55,0.66,partly-cloudy-night,1011.62,61.11,6.22,11,8.61
1527792600,0.44,49.7,0.66,partly-cloudy-night,1011.64,61.11,6.22,11,8.42
1527792900,0.44,49.84,0.66,partly-cloudy-night,1011.66,61.11,6.22,11,8.23
1527793200,0.44,49.99,0.67,partly-cloudy-night,1011.68,61.11,6.22,11,8.05
1527793500,0.44,49.84,0.67,partly-cloudy-night,1011.69,60.96,6.22,10,7.94
1527793800,0.44,49.69,0.67,partly-cloudy-night,1011.7,60.81,6.22,9,7.84
1527794100,0.44,49.54,0.67,partly-cloudy-night,1011.71,60.66,6.22,8,7.74
1527794400,0.44,49.39,0.67,partly-cloudy-night,1011.72,60.51,6.22,7,7.65
1527794700,0.44,49.24,0.67,partly-cloudy-night,1011.73,60.36,6.22,7,7.55
1527795000,0.44,49.09,0.67,partly-cloudy-night,1011.74,60.21,6.22,6,7.46
1527795300,0.44,48.95,0.67,partly-cloudy-night,1011.75,60.05,6.22,5,7.37
1527795600,0.44,48.8,0.67,partly-cloudy-night,1011.76,59.9,6.22,4,7.28
1527795900,0.44,48.65,0.67,partly-cloudy-night,1011.77,59.75,6.22,3,7.19
1527796200,0.44,48.5,0.67,partly-cloudy-night,1011.79,59.6,6.22,2,7.1
1527796500,0.44,48.35,0.67,partly-cloudy-night,1011.8,59.45,6.22,1,7.02
1527796800,0.44,48.2,0.67,partly-cloudy-night,1011.81,59.3,6.22,0,6.93
1527797100,0.44,48.2,0.67,partly-cloudy-night,1011.81,59.3,6.22,359,6.92
1527797400,0.44,48.2,0.67,partly-cloudy-night,1011.81,59.3,6.22,358,6.92
1527797700,0.44,48.2,0.67,partly-cloudy-night,1011.81,59.3,6.22,357,6.91
1527798000,0.44,48.2,0.67,partly-cloudy-night,1011.81,59.3,6.22,357,6.91
1527798300,0.44,48.2,0.67,partly-cloudy-night,1011.81,59.3,6.22,356,6.9
1527798600,0.44,48.2,0.67,partly-cloudy-night,1011.81,59.3,6.22,355,6.9
1527798900,0.44,48.2,0.67,partly-cloudy-night,1011.81,59.3,6.22,354,6.9
1527799200,0.44,48.2,0.67,partly-cloudy-night,1011.81,59.3,6.22,353,6.91
1527799500,0.44,48.2,0.67,partly-cloudy-night,1011.81,59.3,6.22,352,6.91
1527799800,0.44,48.2,0.67,partly-cloudy-night,1011.81,59.3,6.22,351,6.92
1527800100,0.44,48.2,0.67,partly-cloudy-night,1011.81,59.3,6.22,350,6.92
1527800400,0.44,48.2,0.67,partly-cloudy-night,1011.8,59.3,6.22,350,6.93
1527800700,0.44,48.21,0.67,partly-cloudy-night,1011.8,59.15,6.22,353,7.19
1527801000,0.44,48.21,0.67,partly-cloudy-night,1011.79,59.0,6.22,357,7.48
1527801300,0.44,48.21,0.68,partly-cloudy-night,1011.78,58.85,6.22,0,7.8
1527801600,0.44,48.22,0.68,partly-cloudy-night,1011.78,58.7,6.22,3,8.14
1527801900,0.44,48.22,0.68,partly-cloudy-night,1011.77,58.55,6.22,6,8.49
1527802200,0.44,48.22,0.69,partly-cloudy-night,1011.76,58.4,6.22,8,8.87
1527802500,0.44,48.22,0.69,partly-cloudy-night,1011.75,58.25,6.22,11,9.26
1527802800,0.44,48.22,0.7,partly-cloudy-night,1011.75,58.1,6.22,13,9.67
1527803100,0.44,48.21,0.7,partly-cloudy-night,1011.74,57.95,6.22,15,10.08
1527803400,0.44,48.21,0.7,partly-cloudy-night,1011.73,57.8,6.22,16,10.51
1527803700,0.44,48.21,0.71,partly-cloudy-night,1011.72,57.65,6.22,18,10.95
1527804000,0.44,48.2,0.71,partly-cloudy-night,1011.72,57.5,6.22,20,11.39
1527804300,0.44,48.36,0.71,partly-cloudy-night,1011.71,57.5,6.22,20,11.49
1527804600,0.44,48.51,0.72,partly-cloudy-night,1011.7,57.5,6.22,21,11.59
1527804900,0.44,48.66,0.72,partly-cloudy-night,1011.69,57.5,6.22,22,11.7
1527805200,0.44,48.81,0.73,partly-cloudy-night,1011.68,57.5,6.22,23,11.8
1527805500,0.44,48.96,0.73,partly-cloudy-night,1011.67,57.5,6.22,24,11.91
1527805800,0.44,49.11,0.74,partly-cloudy-night,1011.66,57.5,6.22,25,12.03
1527806100,0.44,49.26,0.74,partly-cloudy-night,1011.65,57.5,6.22,26,12.14
1527806400,0.44,49.41,0.74,partly-cloudy-night,1011.64,57.5,6.22,27,12.26
1527806700,0.44,49.55,0.75,partly-cloudy-night,1011.63,57.5,6.22,28,12.38
1527807000,0.44,49.7,0.75,partly-cloudy-night,1011.62,57.5,6.22,28,12.51
1527807300,0.44,49.84,0.76,partly-cloudy-night,1011.61,57.5,6.22,29,12.63
1527807600,0.44,49.99,0.76,partly-cloudy-night,1011.6,57.5,6.22,30,12.76
1527807900,0.44,49.99,0.76,partly-cloudy-night,1011.6,57.5,6.22,29,12.54
1527808200,0.44,49.99,0.76,partly-cloudy-night,1011.59,57.5,6.22,29,12.32
1527808500,0.44,49.99,0.76,partly-cloudy-night,1011.59,57.5,6.22,28,12.11
1527808800,0.44,49.99,0.76,partly-cloudy-night,1011.58,57.5,6.22,27,11.9
1527809100,0.44,49.99,0.76,partly-cloudy-night,1011.58,57.5,6.22,26,11.69
1527809400,0.44,49.99,0.76,partly-cloudy-night,1011.57,57.5,6.22,25,11.48
1527809700,0.44,49.99,0.76,partly-cloudy-night,1011.57,57.5,6.22,24,11.27
1527810000,0.44,49.99,0.76,partly-cloudy-night,1011.56,57.5,6.22,24,11.07
1527810300,0.44,49.99,0.76,partly-cloudy-night,1011.56,57.5,6.22,23,10.87
1527810600,0.44,49.99,0.76,partly-cloudy-night,1011.55,57.5,6.22,22,10.67
1527810900,0.44,49.99,0.76,partly-cloudy-night,1011.55,57.5,6.22,21,10.48
1527811200,0.44,49.99,0.76,partly-cloudy-night,1011.54,57.5,6.22,20,10.29
1527811500,0.44,49.99,0.76,partly-cloudy-night,1011.54,57.65,6.22,20,10.38
1527811800,0.44,50.0,0.75,partly-cloudy-night,1011.55,57.8,6.22,20,10.48
1527812100,0.44,50.0,0.75,partly-cloudy-night,1011.55,57.95,6.22,20,10.57
1527812400,0.44,50.0,0.74,partly-cloudy-night,1011.55,58.1,6.22,20,10.66
1527812700,0.44,50.0,0.74,partly-cloudy-night,1011.56,58.25,6.22,20,10.75
1527813000,0.44,50.0,0.74,partly-cloudy-night,1011.56,58.4,6.22,20,10.84
1527813300,0.44,50.0,0.73,partly-cloudy-night,1011.56,58.55,6.22,20,10.94
1527813600,0.44,50.0,0.73,partly-cloudy-night,1011.56,58.7,6.22,20,11.03
1527813900,0.44,50.0,0.72,partly-cloudy-night,1011.57,58.85,6.22,20,11.12
1527814200,0.44,50.0,0.72,partly-cloudy-night,1011.57,59.0,6.22,20,11.21
1527814500,0.44,49.99,0.72,partly-cloudy-night,1011.57,59.15,6.22,20,11.3
1527814800,0.44,49.99,0.71,partly-cloudy-night,1011.58,59.3,6.22,20,11.39
1527815100,0.44,49.99,0.72,partly-cloudy-night,1011.59,59.15,6.22,20,11.12
1527815400,0.44,50.0,0.72,partly-cloudy-night,1011.6,59.0,6.22,20,10.84
1527815700,0.44,50.0,0.72,partly-cloudy-night,1011.62,58.85,6.22,20,10.56
1527816000,0.44,50.0,0.73,partly-cloudy-night,1011.63,58.7,6.22,20,10.28
1527816300,0.44,50.0,0.73,partly-cloudy-night,1011.64,58.55,6.22,20,10.0
1527816600,0.44,50.0,0.74,partly-cloudy-night,1011.65,58.4,6.22,20,9.72
1527816900,0.44,50.0,0.74,partly-cloudy-night,1011.67,58.25,6.22,20,9.44
1527817200,0.44,50.0,0.74,partly-cloudy-night,1011.68,58.1,6.22,20,9.16
1527817500,0.44,50.0,0.75,partly-cloudy-night,1011.69,57.95,6.22,20,8.88
1527817800,0.44,50.0,0.75,partly-cloudy-night,1011.71,57.8,6.22,20,8.6
1527818100,0.44,49.99,0.76,partly-cloudy-night,1011.72,57.65,6.22,20,8.32
1527818400,0.44,49.99,0.76,partly-cloudy-night,1011.73,57.5,6.22,20,8.05
1527818700,0.44,49.99,0.76,partly-cloudy-night,1011.75,57.5,6.22,20,8.04
1527819000,0.44,49.99,0.76,partly-cloudy-night,1011.78,57.5,6.22,21,8.03
1527819300,0.44,49.99,0.76,partly-cloudy-night,1011.8,57.5,6.22,22,8.02
1527819600,0.44,49.99,0.76,partly-cloudy-night,1011.82,57.5,6.22,23,8.02
1527819900,0.44,49.99,0.76,partly-cloudy-night,1011.84,57.5,6.22,24,8.01
1527820200,0.44,49.99,0.76,partly-cloudy-day,1011.86,57.5,6.22,25,8.01
1527820500,0.44,49.99,0.76,partly-cloudy-day,1011.88,57.5,6.22,26,8.01
1527820800,0.44,49.99,0.76,partly-cloudy-day,1011.9,57.5,6.22,27,8.02
1527821100,0.44,49.99,0.76,partly-cloudy-day,1011.93,57.5,6.22,27,8.02
1527821400,0.44,49.99,0.76,partly-cloudy-day,1011.95,57.5,6.22,28,8.03
1527821700,0.44,49.99,0.76,partly-cloudy-day,1011.97,57.5,6.22,29,8.04
1527822000,0.44,49.99,0.76,partly-cloudy-day,1011.99,57.5,6.22,30,8.05
1527822300,0.44,49.99,0.76,partly-cloudy-day,1012.02,57.65,6.22,30,8.05
