,cloudCover,dewPoint,humidity,ozone,pressure,summary,temp,uvIndex,visibility,windBearing,windGust,windSpeed
2018-07-18 15:55:00,0.43,45.53,0.26,310.81,1002.89,,84.3,4,9.99,261,14.36,9.73
2018-07-18 16:00:00,0.43,45.45,0.26,310.97,1002.9,,84.36,3,9.99,260,14.41,9.73
2018-07-18 16:05:00,0.46,45.48,0.26,311.2,1002.91,,84.23,3,9.99,263,14.47,9.56
2018-07-18 16:10:00,0.48,45.51,0.26,311.42,1002.93,,84.11,3,9.99,266,14.53,9.41
2018-07-18 16:15:00,0.5,45.54,0.26,311.65,1002.95,,83.98,3,10.0,269,14.59,9.3
2018-07-18 16:20:00,0.52,45.57,0.26,311.88,1002.96,,83.85,3,10.0,272,14.65,9.21
2018-07-18 16:25:00,0.55,45.6,0.26,312.1,1002.98,,83.72,2,10.0,276,14.7,9.16
2018-07-18 16:30:00,0.57,45.63,0.27,312.33,1002.99,,83.59,2,10.0,279,14.76,9.13
2018-07-18 16:35:00,0.59,45.65,0.27,312.55,1003.01,,83.47,2,10.0,282,14.82,9.14
2018-07-18 16:40:00,0.62,45.68,0.27,312.78,1003.03,,83.34,2,10.0,286,14.88,9.18
2018-07-18 16:45:00,0.64,45.7,0.27,313,1003.04,,83.21,2,10.0,289,14.93,9.25
2018-07-18 16:50:00,0.66,45.73,0.27,313.23,1003.06,,83.08,2,10.0,292,14.99,9.36
2018-07-18 16:55:00,0.68,45.75,0.27,313.45,1003.08,,82.95,2,10.0,296,15.05,9.49
2018-07-18 17:00:00,0.71,45.77,0.27,313.68,1003.09,,82.82,2,10.0,299,15.11,9.65
2018-07-18 17:05:00,0.71,45.94,0.28,313.84,1003.13,,82.75,1,9.81,298,15.14,9.93
2018-07-18 17:10:00,0.71,46.1,0.28,314.01,1003.16,,82.67,1,9.61,298,15.17,10.21
2018-07-18 17:15:00,0.71,46.27,0.28,314.18,1003.2,,82.59,1,9.4,298,15.2,10.49
2018-07-18 17:20:00,0.71,46.43,0.28,314.34,1003.23,,82.51,1,9.2,297,15.23,10.77
2018-07-18 17:25:00,0.71,46.59,0.29,314.51,1003.27,,82.44,1,9.0,297,15.26,11.05
2018-07-18 17:30:00,0.72,46.74,0.29,314.68,1003.3,,82.36,1,8.79,297,15.29,11.33
2018-07-18 17:35:00,0.72,46.9,0.29,314.84,1003.34,,82.28,1,8.59,297,15.32,11.61
2018-07-18 17:40:00,0.72,47.05,0.29,315.01,1003.37,,82.2,1,8.38,296,15.35,11.89
2018-07-18 17:45:00,0.72,47.2,0.3,315.17,1003.41,,82.13,1,8.18,296,15.38,12.17
2018-07-18 17:50:00,0.72,47.35,0.3,315.34,1003.44,,82.05,1,7.98,296,15.41,12.45
2018-07-18 17:55:00,0.72,47.5,0.3,315.51,1003.48,,81.97,1,7.77,296,15.44,12.73
2018-07-18 18:00:00,0.72,47.65,0.3,315.67,1003.52,,81.89,1,7.57,295,15.46,13.02
2018-07-18 18:05:00,0.73,48.56,0.32,315.71,1003.55,,80.99,1,7.47,295,17.04,12.52
2018-07-18 18:10:00,0.73,49.37,0.34,315.74,1003.59,,80.08,1,7.36,295,18.61,12.03
2018-07-18 18:15:00,0.73,50.09,0.36,315.78,1003.63,,79.18,1,7.26,295,20.18,11.54
2018-07-18 18:20:00,0.73,50.73,0.38,315.81,1003.66,,78.27,1,7.15,294,21.75,11.04
2018-07-18 18:25:00,0.74,51.29,0.4,315.85,1003.7,,77.37,1,7.05,294,23.32,10.55
2018-07-18 18:30:00,0.74,51.79,0.42,315.88,1003.73,,76.46,0,6.94,294,24.89,10.06
2018-07-18 18:35:00,0.74,52.22,0.44,315.92,1003.77,,75.56,0,6.84,293,26.46,9.57
2018-07-18 18:40:00,0.74,52.6,0.46,315.96,1003.81,,74.65,0,6.74,293,28.03,9.07
2018-07-18 18:45:00,0.74,52.92,0.48,315.99,1003.84,,73.75,0,6.63,293,29.6,8.58
2018-07-18 18:50:00,0.75,53.19,0.5,316.03,1003.88,,72.84,0,6.53,292,31.17,8.09
2018-07-18 18:55:00,0.75,53.42,0.52,316.06,1003.92,,71.93,0,6.42,291,32.74,7.6
2018-07-18 19:00:00,0.75,53.61,0.54,316.1,1003.95,,71.03,0,6.32,291,34.32,7.11
2018-07-18 19:05:00,0.73,53.57,0.54,316.07,1003.98,,70.98,0,6.3,295,32.74,6.82
2018-07-18 19:10:00,0.72,53.54,0.54,316.05,1004.01,,70.93,0,6.29,299,31.16,6.56
2018-07-18 19:15:00,0.7,53.5,0.54,316.02,1004.03,,70.88,0,6.27,303,29.59,6.34
2018-07-18 19:20:00,0.69,53.47,0.54,316,1004.06,,70.83,0,6.26,308,28.01,6.16
2018-07-18 19:25:00,0.67,53.43,0.54,315.97,1004.09,,70.78,0,6.24,313,26.44,6.03
2018-07-18 19:30:00,0.65,53.4,0.54,315.94,1004.11,,70.73,0,6.22,318,24.86,5.94
2018-07-18 19:35:00,0.64,53.36,0.54,315.92,1004.14,,70.68,0,6.21,324,23.28,5.9
2018-07-18 19:40:00,0.62,53.33,0.54,315.89,1004.17,,70.63,0,6.19,329,21.71,5.92
2018-07-18 19:45:00,0.6,53.29,0.54,315.87,1004.19,,70.58,0,6.18,334,20.13,5.98
2018-07-18 19:50:00,0.59,53.26,0.54,315.84,1004.22,,70.53,0,6.16,339,18.56,6.1
2018-07-18 19:55:00,0.57,53.22,0.54,315.82,1004.25,,70.48,0,6.14,344,16.98,6.26
2018-07-18 20:00:00,0.55,53.18,0.54,315.79,1004.27,,70.43,0,6.13,349,15.4,6.46
2018-07-18 20:05:00,0.55,53.66,0.56,315.47,1004.3,,70.1,0,5.97,354,15.42,6.71
2018-07-18 20:10:00,0.55,54.11,0.58,315.16,1004.33,,69.78,0,5.81,359,15.44,7.01
2018-07-18 20:15:00,0.55,54.55,0.59,314.84,1004.35,,69.45,0,5.65,4,15.46,7.36
2018-07-18 20:20:00,0.55,54.96,0.61,314.52,1004.38,,69.13,0,5.49,8,15.48,7.76
2018-07-18 20:25:00,0.55,55.36,0.62,314.2,1004.4,,68.8,0,5.33,12,15.5,8.19
2018-07-18 20:30:00,0.55,55.74,0.64,313.88,1004.43,,68.47,0,5.17,15,15.52,8.65
2018-07-18 20:35:00,0.55,56.11,0.65,313.56,1004.46,,68.15,0,5.01,18,15.54,9.14
2018-07-18 20:40:00,0.55,56.45,0.67,313.24,1004.48,,67.82,0,4.85,21,15.56,9.65
2018-07-18 20:45:00,0.55,56.79,0.69,312.92,1004.51,,67.5,0,4.69,23,15.58,10.19
2018-07-18 20:50:00,0.55,57.1,0.7,312.6,1004.53,,67.17,0,4.53,25,15.6,10.73
2018-07-18 20:55:00,0.55,57.41,0.72,312.28,1004.56,,66.85,0,4.37,27,15.62,11.29
2018-07-18 21:00:00,0.55,57.7,0.73,311.97,1004.59,,66.52,0,4.21,29,15.64,11.87
2018-07-18 21:05:00,0.56,57.81,0.74,312.01,1004.63,,66.44,0,4.37,28,15.36,10.87
2018-07-18 21:10:00,0.58,57.92,0.74,312.06,1004.67,,66.36,0,4.54,26,15.08,9.87
2018-07-18 21:15:00,0.6,58.03,0.75,312.11,1004.71,,66.28,0,4.71,24,14.8,8.89
2018-07-18 21:20:00,0.61,58.14,0.75,312.16,1004.75,,66.2,0,4.88,22,14.53,7.92
2018-07-18 21:25:00,0.63,58.25,0.76,312.21,1004.79,,66.11,0,5.04,19,14.25,6.96
2018-07-18 21:30:00,0.64,58.36,0.76,312.26,1004.83,,66.03,0,5.21,15,13.97,6.03
2018-07-18 21:35:00,0.66,58.46,0.77,312.31,1004.88,,65.95,0,5.38,10,13.69,5.14
2018-07-18 21:40:00,0.68,58.56,0.77,312.36,1004.92,,65.87,0,5.55,2,13.41,4.31
2018-07-18 21:45:00,0.69,58.67,0.78,312.41,1004.96,,65.79,0,5.71,352,13.13,3.59
2018-07-18 21:50:00,0.71,58.77,0.78,312.45,1005.0,,65.71,0,5.88,336,12.85,3.04
2018-07-18 21:55:00,0.72,58.87,0.79,312.5,1005.04,,65.63,0,6.05,317,12.57,2.79
2018-07-18 22:00:00,0.74,58.97,0.79,312.55,1005.08,,65.54,0,6.22,296,12.29,2.91
2018-07-18 22:05:00,0.72,58.73,0.79,312.67,1005.12,,65.46,0,6.3,300,11.9,2.87
2018-07-18 22:10:00,0.7,58.49,0.78,312.78,1005.15,,65.38,0,6.38,305,11.52,2.85
2018-07-18 22:15:00,0.68,58.25,0.78,312.9,1005.19,,65.3,0,6.46,309,11.13,2.85
2018-07-18 22:20:00,0.66,58.01,0.78,313.01,1005.22,,65.22,0,6.54,313,10.75,2.86
2018-07-18 22:25:00,0.63,57.77,0.77,313.12,1005.26,,65.13,0,6.62,317,10.36,2.89
2018-07-18 22:30:00,0.61,57.52,0.77,313.24,1005.29,,65.05,0,6.7,322,9.98,2.94
2018-07-18 22:35:00,0.59,57.28,0.76,313.35,1005.33,,64.97,0,6.78,326,9.59,3.0
2018-07-18 22:40:00,0.57,57.04,0.76,313.47,1005.36,,64.89,0,6.86,329,9.2,3.07
2018-07-18 22:45:00,0.55,56.79,0.75,313.58,1005.4,,64.81,0,6.94,333,8.82,3.16
2018-07-18 22:50:00,0.53,56.55,0.75,313.7,1005.43,,64.73,0,7.02,336,8.43,3.25
2018-07-18 22:55:00,0.51,56.3,0.74,313.81,1005.47,,64.64,0,7.1,340,8.05,3.36
2018-07-18 23:00:00,0.49,56.05,0.74,313.92,1005.5,,64.56,0,7.18,343,7.66,3.48
2018-07-18 23:05:00,0.49,56.04,0.74,314.03,1005.54,,64.52,0,7.25,344,7.37,3.31
2018-07-18 23:10:00,0.49,56.04,0.74,314.14,1005.57,,64.48,0,7.32,346,7.09,3.14
2018-07-18 23:15:00,0.5,56.03,0.74,314.25,1005.6,,64.43,0,7.38,347,6.8,2.98
2018-07-18 23:20:00,0.5,56.02,0.74,314.36,1005.63,,64.39,0,7.45,349,6.52,2.81
2018-07-18 23:25:00,0.5,56.01,0.74,314.47,1005.67,,64.35,0,7.52,352,6.23,2.65
2018-07-18 23:30:00,0.51,56.0,0.74,314.58,1005.7,,64.3,0,7.58,354,5.94,2.5
2018-07-18 23:35:00,0.51,55.99,0.75,314.69,1005.73,,64.26,0,7.65,357,5.66,2.35
2018-07-18 23:40:00,0.51,55.98,0.75,314.8,1005.76,,64.22,0,7.72,0,5.37,2.2
2018-07-18 23:45:00,0.52,55.97,0.75,314.91,1005.8,,64.18,0,7.78,4,5.08,2.07
2018-07-18 23:50:00,0.52,55.96,0.75,315.02,1005.83,,64.13,0,7.85,8,4.8,1.94
2018-07-18 23:55:00,0.52,55.95,0.75,315.13,1005.86,,64.09,0,7.92,12,4.51,1.83
2018-07-19 00:00:00,0.53,55.94,0.75,315.24,1005.89,,64.05,0,7.98,18,4.22,1.73
2018-07-19 00:05:00,0.51,55.94,0.75,315.3,1005.89,,63.92,0,8.01,19,4.14,1.52
2018-07-19 00:10:00,0.5,55.93,0.76,315.36,1005.89,,63.8,0,8.03,21,4.06,1.32
2018-07-19 00:15:00,0.49,55.92,0.76,315.42,1005.88,,63.67,0,8.05,24,3.97,1.12
2018-07-19 00:20:00,0.48,55.91,0.76,315.48,1005.88,,63.55,0,8.08,29,3.89,0.93
2018-07-19 00:25:00,0.47,55.9,0.77,315.54,1005.87,,63.42,0,8.1,35,3.8,0.74
2018-07-19 00:30:00,0.46,55.9,0.77,315.6,1005.87,,63.3,0,8.13,45,3.72,0.57
2018-07-19 00:35:00,0.45,55.89,0.77,315.66,1005.86,,63.18,0,8.15,63,3.64,0.43
2018-07-19 00:40:00,0.44,55.87,0.77,315.72,1005.86,,63.05,0,8.17,91,3.55,0.37
2018-07-19 00:45:00,0.43,55.86,0.78,315.78,1005.85,,62.93,0,8.2,122,3.47,0.41
2018-07-19 00:50:00,0.42,55.85,0.78,315.84,1005.85,,62.8,0,8.22,142,3.39,0.54
2018-07-19 00:55:00,0.41,55.84,0.78,315.9,1005.85,,62.68,0,8.24,154,3.3,0.7
2018-07-19 01:00:00,0.4,55.83,0.79,315.96,1005.84,,62.55,0,8.27,161,3.22,0.88
2018-07-19 01:05:00,0.4,55.73,0.79,316.01,1005.85,,62.44,0,8.28,163,3.24,0.76
2018-07-19 01:10:00,0.39,55.63,0.79,316.05,1005.85,,62.32,0,8.29,165,3.25,0.63
2018-07-19 01:15:00,0.38,55.53,0.79,316.09,1005.86,,62.2,0,8.3,169,3.27,0.51
2018-07-19 01:20:00,0.38,55.43,0.79,316.13,1005.86,,62.08,0,8.31,176,3.29,0.39
2018-07-19 01:25:00,0.37,55.33,0.79,316.18,1005.87,,61.96,0,8.32,188,3.31,0.28
2018-07-19 01:30:00,0.37,55.23,0.79,316.22,1005.87,,61.84,0,8.33,212,3.32,0.19
2018-07-19 01:35:00,0.36,55.13,0.79,316.26,1005.88,,61.72,0,8.34,253,3.34,0.18
2018-07-19 01:40:00,0.36,55.03,0.79,316.3,1005.88,,61.6,0,8.35,285,3.36,0.24
2018-07-19 01:45:00,0.35,54.93,0.79,316.35,1005.89,,61.48,0,8.36,300,3.37,0.35
2018-07-19 01:50:00,0.35,54.83,0.79,316.39,1005.89,,61.37,0,8.37,308,3.39,0.46
2018-07-19 01:55:00,0.34,54.73,0.79,316.43,1005.9,,61.25,0,8.38,313,3.41,0.59
2018-07-19 02:00:00,0.34,54.63,0.79,316.47,1005.9,,61.13,0,8.39,316,3.43,0.71
2018-07-19 02:05:00,0.34,54.62,0.79,316.63,1005.92,,61.11,0,8.53,316,3.44,0.86
2018-07-19 02:10:00,0.34,54.62,0.79,316.79,1005.93,,61.08,0,8.66,316,3.46,1.01
2018-07-19 02:15:00,0.35,54.61,0.79,316.95,1005.94,,61.06,0,8.79,316,3.47,1.16
2018-07-19 02:20:00,0.35,54.61,0.79,317.11,1005.95,,61.04,0,8.92,317,3.48,1.31
2018-07-19 02:25:00,0.35,54.6,0.79,317.27,1005.97,,61.02,0,9.05,317,3.5,1.46
2018-07-19 02:30:00,0.36,54.6,0.79,317.43,1005.98,,61.0,0,9.18,317,3.51,1.61
2018-07-19 02:35:00,0.36,54.59,0.8,317.59,1005.99,,60.98,0,9.31,317,3.53,1.76
2018-07-19 02:40:00,0.36,54.59,0.8,317.75,1006.0,,60.96,0,9.44,317,3.54,1.91
2018-07-19 02:45:00,0.37,54.59,0.8,317.91,1006.02,,60.93,0,9.57,317,3.56,2.06
2018-07-19 02:50:00,0.37,54.58,0.8,318.06,1006.03,,60.91,0,9.7,317,3.57,2.21
2018-07-19 02:55:00,0.37,54.58,0.8,318.22,1006.04,,60.89,0,9.84,317,3.59,2.36
2018-07-19 03:00:00,0.38,54.57,0.8,318.38,1006.05,,60.87,0,9.97,317,3.6,2.51
2018-07-19 03:05:00,0.36,54.47,0.8,318.44,1006.06,,60.72,0,9.98,321,3.62,2.58
2018-07-19 03:10:00,0.35,54.36,0.8,318.5,1006.07,,60.58,0,9.99,324,3.63,2.65
2018-07-19 03:15:00,0.34,54.26,0.8,318.55,1006.08,,60.43,0,10.0,327,3.65,2.73
2018-07-19 03:20:00,0.32,54.15,0.8,318.61,1006.1,,60.28,0,10.0,330,3.66,2.82
2018-07-19 03:25:00,0.31,54.04,0.8,318.66,1006.11,,60.14,0,10.0,333,3.68,2.91
2018-07-19 03:30:00,0.29,53.94,0.8,318.72,1006.12,,59.99,0,10.0,335,3.69,3.01
2018-07-19 03:35:00,0.28,53.83,0.81,318.78,1006.13,,59.85,0,10.0,338,3.7,3.12
2018-07-19 03:40:00,0.27,53.73,0.81,318.83,1006.14,,59.7,0,10.0,340,3.72,3.23
2018-07-19 03:45:00,0.25,53.62,0.81,318.89,1006.15,,59.55,0,10.0,342,3.73,3.35
2018-07-19 03:50:00,0.24,53.51,0.81,318.94,1006.16,,59.41,0,10.0,344,3.75,3.47
2018-07-19 03:55:00,0.22,53.41,0.81,319,1006.17,,59.26,0,10.0,346,3.76,3.6
2018-07-19 04:00:00,0.21,53.3,0.81,319.06,1006.18,,59.12,0,10.0,348,3.78,3.73
2018-07-19 04:05:00,0.2,53.28,0.81,319.1,1006.2,,58.96,0,10.0,348,3.76,3.55
2018-07-19 04:10:00,0.19,53.26,0.82,319.14,1006.22,,58.81,0,10.0,349,3.74,3.37
2018-07-19 04:15:00,0.18,53.24,0.82,319.18,1006.24,,58.65,0,10.0,349,3.71,3.19
2018-07-19 04:20:00,0.17,53.22,0.83,319.22,1006.27,,58.5,0,10.0,350,3.69,3.01
2018-07-19 04:25:00,0.16,53.2,0.83,319.27,1006.29,,58.35,0,10.0,351,3.67,2.83
2018-07-19 04:30:00,0.15,53.18,0.83,319.31,1006.31,,58.19,0,10.0,352,3.65,2.65
2018-07-19 04:35:00,0.14,53.16,0.84,319.35,1006.33,,58.04,0,10.0,353,3.63,2.47
2018-07-19 04:40:00,0.13,53.14,0.84,319.39,1006.35,,57.88,0,10.0,354,3.61,2.3
2018-07-19 04:45:00,0.12,53.11,0.85,319.44,1006.37,,57.73,0,10.0,355,3.59,2.12
2018-07-19 04:50:00,0.11,53.09,0.85,319.48,1006.39,,57.58,0,10.0,357,3.57,1.95
2018-07-19 04:55:00,0.1,53.06,0.85,319.52,1006.41,,57.42,0,10.0,359,3.54,1.78
2018-07-19 05:00:00,0.09,53.04,0.86,319.56,1006.43,,57.27,0,10.0,1,3.52,1.61
2018-07-19 05:05:00,0.09,53.02,0.86,319.58,1006.45,,57.27,0,10.0,357,3.56,1.62
2018-07-19 05:10:00,0.08,53.01,0.86,319.6,1006.48,,57.26,0,10.0,353,3.59,1.65
2018-07-19 05:15:00,0.08,53.0,0.86,319.62,1006.5,,57.26,0,10.0,349,3.63,1.68
2018-07-19 05:20:00,0.08,52.99,0.86,319.63,1006.52,,57.26,0,10.0,345,3.66,1.73
2018-07-19 05:25:00,0.08,52.98,0.86,319.65,1006.54,,57.26,0,10.0,341,3.7,1.77
2018-07-19 05:30:00,0.08,52.96,0.86,319.67,1006.57,,57.26,0,10.0,338,3.73,1.83
2018-07-19 05:35:00,0.08,52.95,0.86,319.69,1006.59,,57.26,0,10.0,335,3.77,1.89
2018-07-19 05:40:00,0.07,52.94,0.85,319.7,1006.61,,57.26,0,9.99,332,3.8,1.96
2018-07-19 05:45:00,0.07,52.93,0.85,319.72,1006.64,,57.25,0,9.98,329,3.83,2.03
2018-07-19 05:50:00,0.07,52.91,0.85,319.74,1006.66,,57.25,0,9.98,327,3.87,2.11
2018-07-19 05:55:00,0.07,52.9,0.85,319.75,1006.68,,57.25,0,9.97,324,3.9,2.19
2018-07-19 06:00:00,0.07,52.89,0.85,319.77,1006.7,,57.25,0,9.97,322,3.94,2.27
2018-07-19 06:05:00,0.08,52.91,0.85,319.76,1006.71,,57.4,0,9.97,322,4.06,2.19
2018-07-19 06:10:00,0.1,52.92,0.85,319.75,1006.72,,57.55,0,9.97,322,4.19,2.11
2018-07-19 06:15:00,0.11,52.94,0.84,319.73,1006.72,,57.7,0,9.97,322,4.32,2.04
2018-07-19 06:20:00,0.13,52.95,0.84,319.72,1006.73,,57.85,0,9.97,322,4.44,1.96
2018-07-19 06:25:00,0.15,52.97,0.83,319.71,1006.74,,58.0,0,9.97,323,4.57,1.88
2018-07-19 06:30:00,0.16,52.98,0.83,319.7,1006.74,,58.15,0,9.97,323,4.69,1.8
2018-07-19 06:35:00,0.18,52.99,0.82,319.69,1006.75,,58.3,0,9.97,323,4.82,1.72
2018-07-19 06:40:00,0.19,53.01,0.82,319.67,1006.76,,58.45,0,9.97,323,4.95,1.65
2018-07-19 06:45:00,0.21,53.02,0.82,319.66,1006.76,,58.61,0,9.97,323,5.07,1.57
2018-07-19 06:50:00,0.22,53.03,0.81,319.65,1006.77,,58.76,0,9.97,324,5.2,1.49
2018-07-19 06:55:00,0.24,53.04,0.81,319.64,1006.78,,58.91,0,9.97,324,5.32,1.41
2018-07-19 07:00:00,0.25,53.05,0.8,319.62,1006.78,,59.06,0,9.97,324,5.45,1.33
2018-07-19 07:05:00,0.23,53.17,0.8,319.59,1006.78,,59.38,1,9.97,324,5.62,1.47
2018-07-19 07:10:00,0.21,53.29,0.79,319.56,1006.78,,59.7,1,9.97,325,5.79,1.6
2018-07-19 07:15:00,0.19,53.41,0.79,319.52,1006.78,,60.02,1,9.97,325,5.97,1.73
2018-07-19 07:20:00,0.17,53.53,0.78,319.49,1006.78,,60.34,1,9.97,325,6.14,1.87
2018-07-19 07:25:00,0.15,53.65,0.78,319.46,1006.79,,60.66,1,9.97,325,6.31,2.0
2018-07-19 07:30:00,0.13,53.77,0.77,319.43,1006.79,,60.98,1,9.97,325,6.48,2.13
2018-07-19 07:35:00,0.11,53.88,0.77,319.39,1006.79,,61.3,1,9.97,325,6.66,2.27
2018-07-19 07:40:00,0.08,53.99,0.76,319.36,1006.79,,61.62,1,9.97,325,6.83,2.4
2018-07-19 07:45:00,0.06,54.1,0.75,319.33,1006.79,,61.94,1,9.97,325,7,2.53
2018-07-19 07:50:00,0.04,54.21,0.75,319.29,1006.79,,62.26,1,9.97,325,7.17,2.67
2018-07-19 07:55:00,0.02,54.31,0.74,319.26,1006.79,,62.58,1,9.97,325,7.35,2.8
2018-07-19 08:00:00,0.0,54.42,0.74,319.23,1006.79,,62.9,1,9.97,325,7.52,2.93
2018-07-19 08:05:00,0.01,54.53,0.73,319.26,1006.76,,63.28,1,9.97,320,7.64,2.64
2018-07-19 08:10:00,0.02,54.63,0.72,319.3,1006.72,,63.66,1,9.97,313,7.76,2.37
2018-07-19 08:15:00,0.04,54.73,0.72,319.33,1006.69,,64.05,1,9.97,305,7.87,2.15
2018-07-19 08:20:00,0.05,54.83,0.71,319.37,1006.66,,64.43,2,9.97,295,7.99,1.98
2018-07-19 08:25:00,0.06,54.93,0.7,319.4,1006.63,,64.81,2,9.97,284,8.11,1.87
2018-07-19 08:30:00,0.07,55.02,0.7,319.43,1006.6,,65.19,2,9.97,272,8.23,1.85
2018-07-19 08:35:00,0.09,55.11,0.69,319.47,1006.56,,65.58,2,9.97,260,8.35,1.9
2018-07-19 08:40:00,0.1,55.19,0.68,319.5,1006.53,,65.96,2,9.97,249,8.47,2.03
2018-07-19 08:45:00,0.11,55.27,0.68,319.54,1006.5,,66.34,2,9.97,240,8.59,2.23
2018-07-19 08:50:00,0.12,55.35,0.67,319.57,1006.47,,66.72,2,9.97,233,8.71,2.47
2018-07-19 08:55:00,0.13,55.43,0.66,319.6,1006.43,,67.11,2,9.97,226,8.82,2.75
2018-07-19 09:00:00,0.15,55.5,0.65,319.64,1006.4,,67.49,2,9.97,221,8.94,3.05
2018-07-19 09:05:00,0.16,55.4,0.65,319.59,1006.39,,67.78,2,9.97,224,9.07,3.15
2018-07-19 09:10:00,0.17,55.3,0.64,319.54,1006.37,,68.06,3,9.97,226,9.2,3.25
2018-07-19 09:15:00,0.18,55.19,0.63,319.5,1006.35,,68.35,3,9.97,228,9.33,3.36
2018-07-19 09:20:00,0.19,55.08,0.62,319.45,1006.34,,68.64,3,9.97,230,9.46,3.47
2018-07-19 09:25:00,0.2,54.96,0.61,319.4,1006.32,,68.93,3,9.97,232,9.59,3.59
2018-07-19 09:30:00,0.21,54.84,0.6,319.35,1006.3,,69.21,3,9.97,234,9.72,3.71
2018-07-19 09:35:00,0.22,54.71,0.59,319.31,1006.29,,69.5,3,9.97,236,9.86,3.84
2018-07-19 09:40:00,0.23,54.57,0.59,319.26,1006.27,,69.79,3,9.97,237,9.99,3.96
2018-07-19 09:45:00,0.24,54.43,0.58,319.21,1006.26,,70.08,4,9.97,239,10.12,4.09
2018-07-19 09:50:00,0.25,54.28,0.57,319.16,1006.24,,70.36,4,9.97,240,10.25,4.23
2018-07-19 09:55:00,0.27,54.12,0.56,319.11,1006.22,,70.65,4,9.97,241,10.38,4.36
2018-07-19 10:00:00,0.28,53.96,0.55,319.07,1006.21,,70.94,4,9.97,243,10.51,4.5
2018-07-19 10:05:00,0.27,53.68,0.54,319,1006.18,,71.13,4,9.97,244,10.63,4.58
2018-07-19 10:10:00,0.27,53.4,0.53,318.93,1006.14,,71.33,4,9.97,246,10.75,4.66
2018-07-19 10:15:00,0.27,53.1,0.52,318.86,1006.11,,71.52,5,9.97,247,10.88,4.75
2018-07-19 10:20:00,0.27,52.8,0.51,318.79,1006.08,,71.71,5,9.97,248,11,4.84
2018-07-19 10:25:00,0.27,52.49,0.5,318.72,1006.05,,71.91,5,9.97,250,11.12,4.93
2018-07-19 10:30:00,0.27,52.17,0.5,318.65,1006.02,,72.1,5,9.97,251,11.25,5.03
2018-07-19 10:35:00,0.26,51.84,0.49,318.58,1005.99,,72.29,5,9.97,252,11.37,5.12
2018-07-19 10:40:00,0.26,51.5,0.48,318.51,1005.95,,72.49,6,9.97,253,11.49,5.22
2018-07-19 10:45:00,0.26,51.15,0.47,318.44,1005.92,,72.68,6,9.97,255,11.62,5.32
2018-07-19 10:50:00,0.26,50.8,0.46,318.37,1005.89,,72.88,6,9.97,256,11.74,5.43
2018-07-19 10:55:00,0.26,50.43,0.45,318.3,1005.86,,73.07,6,9.97,257,11.86,5.53
2018-07-19 11:00:00,0.25,50.05,0.44,318.23,1005.83,,73.26,7,9.97,258,11.99,5.64
2018-07-19 11:05:00,0.25,50.0,0.44,318.2,1005.81,,73.44,7,9.97,257,12.09,5.84
2018-07-19 11:10:00,0.25,49.95,0.43,318.16,1005.79,,73.61,7,9.97,257,12.2,6.04
2018-07-19 11:15:00,0.25,49.9,0.43,318.12,1005.77,,73.78,7,9.97,257,12.31,6.23
2018-07-19 11:20:00,0.25,49.85,0.43,318.08,1005.75,,73.95,7,9.97,256,12.41,6.43
2018-07-19 11:25:00,0.25,49.8,0.42,318.04,1005.73,,74.12,8,9.97,256,12.52,6.63
2018-07-19 11:30:00,0.25,49.74,0.42,318,1005.71,,74.3,8,9.97,256,12.62,6.83
2018-07-19 11:35:00,0.25,49.68,0.42,317.96,1005.69,,74.47,8,9.97,255,12.73,7.03
2018-07-19 11:40:00,0.25,49.62,0.41,317.92,1005.68,,74.64,8,9.97,255,12.84,7.23
2018-07-19 11:45:00,0.25,49.56,0.41,317.88,1005.66,,74.81,8,9.97,255,12.94,7.43
2018-07-19 11:50:00,0.25,49.5,0.41,317.84,1005.64,,74.98,8,9.97,255,13.05,7.63
2018-07-19 11:55:00,0.25,49.43,0.4,317.81,1005.62,,75.16,9,9.97,254,13.15,7.83
2018-07-19 12:00:00,0.25,49.37,0.4,317.77,1005.6,,75.33,9,9.97,254,13.26,8.03
2018-07-19 12:05:00,0.25,49.19,0.39,317.77,1005.56,,75.57,9,9.97,255,13.35,8.15
2018-07-19 12:10:00,0.25,49.02,0.39,317.78,1005.53,,75.81,9,9.97,256,13.43,8.26
2018-07-19 12:15:00,0.25,48.84,0.38,317.79,1005.5,,76.05,9,9.97,257,13.52,8.38
2018-07-19 12:20:00,0.25,48.65,0.38,317.8,1005.46,,76.29,9,9.97,258,13.6,8.5
2018-07-19 12:25:00,0.25,48.45,0.37,317.81,1005.43,,76.53,9,9.97,259,13.69,8.62
2018-07-19 12:30:00,0.25,48.25,0.37,317.81,1005.39,,76.78,9,9.97,260,13.77,8.74
2018-07-19 12:35:00,0.25,48.05,0.36,317.82,1005.36,,77.02,9,9.97,261,13.86,8.87
2018-07-19 12:40:00,0.25,47.83,0.35,317.83,1005.33,,77.26,9,9.97,261,13.95,8.99
2018-07-19 12:45:00,0.25,47.61,0.35,317.84,1005.29,,77.5,10,9.97,262,14.03,9.12
2018-07-19 12:50:00,0.25,47.38,0.34,317.85,1005.26,,77.74,10,9.97,263,14.12,9.25
2018-07-19 12:55:00,0.25,47.15,0.34,317.86,1005.22,,77.98,10,9.97,264,14.2,9.38
