,cloudCover,dewPoint,humidity,icon,pressure,temp,visibility,windBearing,windSpeed
1521385800,0.87,42.27,0.43,partly-cloudy-day,1006.41,65.37,6.22,170,4.66
1521386100,0.87,42.27,0.43,partly-cloudy-day,1006.39,65.13,6.22,168,4.54
1521386400,0.86,42.27,0.44,partly-cloudy-day,1006.37,64.9,6.22,167,4.43
1521386700,0.86,42.27,0.44,partly-cloudy-day,1006.35,64.66,6.22,165,4.32
1521387000,0.86,42.27,0.44,partly-cloudy-day,1006.33,64.43,6.22,163,4.21
1521387300,0.85,42.26,0.45,partly-cloudy-day,1006.31,64.19,6.22,161,4.1
1521387600,0.85,42.25,0.45,partly-cloudy-day,1006.29,63.96,6.22,159,4.01
1521387900,0.85,42.24,0.45,partly-cloudy-day,1006.27,63.72,6.22,157,3.91
1521388200,0.84,42.23,0.46,partly-cloudy-day,1006.24,63.49,6.22,155,3.82
1521388500,0.84,42.22,0.46,partly-cloudy-night,1006.22,63.25,6.22,153,3.74
1521388800,0.84,42.2,0.47,partly-cloudy-night,1006.2,63.02,6.22,151,3.66
1521389100,0.82,42.19,0.47,partly-cloudy-night,1006.23,62.8,6.22,153,3.71
1521389400,0.81,42.18,0.47,partly-cloudy-night,1006.25,62.58,6.22,155,3.76
1521389700,0.79,42.17,0.48,partly-cloudy-night,1006.28,62.36,6.22,158,3.81
1521390000,0.78,42.16,0.48,partly-cloudy-night,1006.3,62.14,6.22,160,3.88
1521390300,0.76,42.14,0.48,partly-cloudy-night,1006.33,61.92,6.22,162,3.95
1521390600,0.75,42.12,0.49,partly-cloudy-night,1006.35,61.7,6.22,164,4.02
1521390900,0.74,42.1,0.49,partly-cloudy-night,1006.38,61.48,6.22,166,4.1
1521391200,0.72,42.08,0.49,partly-cloudy-night,1006.4,61.26,6.22,168,4.18
1521391500,0.71,42.06,0.5,partly-cloudy-night,1006.43,61.04,6.22,170,4.27
1521391800,0.69,42.04,0.5,partly-cloudy-night,1006.45,60.82,6.22,171,4.36
1521392100,0.68,42.01,0.5,partly-cloudy-night,1006.48,60.6,6.22,173,4.45
1521392400,0.66,41.99,0.51,partly-cloudy-night,1006.5,60.38,6.22,175,4.55
1521392700,0.68,42.04,0.51,partly-cloudy-night,1006.52,60.13,6.22,175,4.26
1521393000,0.69,42.09,0.52,partly-cloudy-night,1006.53,59.88,6.22,175,3.97
1521393300,0.71,42.14,0.52,partly-cloudy-night,1006.54,59.64,6.22,175,3.68
1521393600,0.72,42.18,0.53,partly-cloudy-night,1006.55,59.39,6.22,175,3.39
1521393900,0.74,42.22,0.53,partly-cloudy-night,1006.57,59.14,6.22,175,3.1
1521394200,0.75,42.26,0.54,partly-cloudy-night,1006.58,58.89,6.22,175,2.81
1521394500,0.76,42.3,0.55,partly-cloudy-night,1006.59,58.64,6.22,175,2.52
1521394800,0.78,42.33,0.55,partly-cloudy-night,1006.6,58.4,6.22,175,2.23
1521395100,0.79,42.36,0.56,partly-cloudy-night,1006.61,58.15,6.22,175,1.94
1521395400,0.81,42.39,0.56,partly-cloudy-night,1006.63,57.9,6.22,176,1.65
1521395700,0.82,42.41,0.57,partly-cloudy-night,1006.64,57.65,6.22,176,1.36
1521396000,0.84,42.43,0.57,partly-cloudy-night,1006.65,57.41,6.22,177,1.07
1521396300,0.83,42.44,0.58,partly-cloudy-night,1006.61,57.25,6.22,173,0.88
1521396600,0.82,42.45,0.58,partly-cloudy-night,1006.56,57.09,6.22,167,0.69
1521396900,0.82,42.46,0.58,partly-cloudy-night,1006.51,56.94,6.22,158,0.52
1521397200,0.81,42.47,0.59,partly-cloudy-night,1006.47,56.78,6.22,139,0.37
1521397500,0.8,42.48,0.59,partly-cloudy-night,1006.42,56.63,6.22,107,0.3
1521397800,0.79,42.49,0.59,partly-cloudy-night,1006.38,56.47,6.22,72,0.35
1521398100,0.79,42.49,0.6,partly-cloudy-night,1006.33,56.32,6.22,51,0.49
1521398400,0.78,42.5,0.6,partly-cloudy-night,1006.28,56.16,6.22,40,0.66
1521398700,0.77,42.5,0.6,partly-cloudy-night,1006.24,56.0,6.22,34,0.85
1521399000,0.76,42.5,0.61,partly-cloudy-night,1006.19,55.85,6.22,30,1.04
1521399300,0.76,42.5,0.61,partly-cloudy-night,1006.15,55.69,6.22,27,1.23
1521399600,0.75,42.5,0.61,partly-cloudy-night,1006.1,55.54,6.22,25,1.43
1521399900,0.75,42.42,0.61,partly-cloudy-night,1006.07,55.63,6.22,24,1.28
1521400200,0.75,42.33,0.61,partly-cloudy-night,1006.05,55.73,6.22,23,1.12
1521400500,0.75,42.24,0.6,partly-cloudy-night,1006.02,55.83,6.22,21,0.97
1521400800,0.75,42.15,0.6,partly-cloudy-night,1006.0,55.92,6.22,18,0.81
1521401100,0.75,42.05,0.59,partly-cloudy-night,1005.97,56.02,6.22,14,0.66
1521401400,0.75,41.96,0.59,partly-cloudy-night,1005.95,56.11,6.22,8,0.52
1521401700,0.75,41.87,0.59,partly-cloudy-night,1005.92,56.21,6.22,358,0.38
1521402000,0.75,41.77,0.58,partly-cloudy-night,1005.9,56.3,6.22,337,0.27
1521402300,0.75,41.67,0.58,partly-cloudy-night,1005.87,56.4,6.22,302,0.23
1521402600,0.75,41.57,0.57,partly-cloudy-night,1005.84,56.5,6.22,268,0.28
1521402900,0.75,41.47,0.57,partly-cloudy-night,1005.82,56.59,6.22,250,0.4
1521403200,0.75,41.37,0.56,partly-cloudy-night,1005.79,56.69,6.22,240,0.54
1521403500,0.76,41.29,0.56,partly-cloudy-night,1005.83,56.61,6.22,243,0.54
1521403800,0.76,41.21,0.56,partly-cloudy-night,1005.86,56.53,6.22,246,0.54
1521404100,0.77,41.13,0.56,partly-cloudy-night,1005.9,56.45,6.22,250,0.55
1521404400,0.78,41.04,0.56,partly-cloudy-night,1005.93,56.37,6.22,253,0.56
1521404700,0.79,40.96,0.56,partly-cloudy-night,1005.96,56.29,6.22,256,0.56
1521405000,0.79,40.88,0.56,partly-cloudy-night,1006.0,56.21,6.22,259,0.58
1521405300,0.8,40.8,0.56,partly-cloudy-night,1006.03,56.14,6.22,261,0.59
1521405600,0.81,40.72,0.56,partly-cloudy-night,1006.07,56.06,6.22,264,0.6
1521405900,0.82,40.64,0.56,partly-cloudy-night,1006.1,55.98,6.22,267,0.61
1521406200,0.82,40.55,0.56,partly-cloudy-night,1006.13,55.9,6.22,269,0.63
1521406500,0.83,40.47,0.56,partly-cloudy-night,1006.17,55.82,6.22,271,0.65
1521406800,0.84,40.39,0.56,partly-cloudy-night,1006.2,55.74,6.22,274,0.67
1521407100,0.84,40.31,0.56,partly-cloudy-night,1006.16,55.94,6.22,249,1.02
1521407400,0.84,40.23,0.55,partly-cloudy-night,1006.12,56.13,6.22,238,1.47
1521407700,0.84,40.14,0.55,partly-cloudy-night,1006.07,56.32,6.22,232,1.95
1521408000,0.84,40.05,0.54,partly-cloudy-night,1006.03,56.52,6.22,229,2.43
1521408300,0.84,39.96,0.53,partly-cloudy-night,1005.99,56.71,6.22,227,2.93
1521408600,0.84,39.86,0.53,partly-cloudy-night,1005.95,56.91,6.22,225,3.42
1521408900,0.84,39.76,0.52,partly-cloudy-night,1005.91,57.1,6.22,224,3.92
1521409200,0.84,39.66,0.52,partly-cloudy-night,1005.86,57.3,6.22,223,4.42
1521409500,0.84,39.56,0.51,partly-cloudy-night,1005.82,57.49,6.22,222,4.92
1521409800,0.84,39.45,0.51,partly-cloudy-night,1005.78,57.69,6.22,221,5.42
1521410100,0.84,39.34,0.5,partly-cloudy-night,1005.74,57.88,6.22,221,5.92
1521410400,0.84,39.22,0.49,partly-cloudy-night,1005.69,58.08,6.22,220,6.43
1521410700,0.84,39.2,0.49,partly-cloudy-night,1005.71,58.04,6.22,220,6.64
1521411000,0.84,39.17,0.49,partly-cloudy-night,1005.73,58.01,6.22,220,6.86
1521411300,0.84,39.15,0.49,partly-cloudy-night,1005.74,57.97,6.22,219,7.08
1521411600,0.84,39.12,0.49,partly-cloudy-night,1005.76,57.94,6.22,219,7.29
1521411900,0.84,39.1,0.49,partly-cloudy-night,1005.78,57.91,6.22,218,7.51
1521412200,0.84,39.07,0.49,partly-cloudy-night,1005.79,57.87,6.22,218,7.73
1521412500,0.84,39.05,0.49,partly-cloudy-night,1005.81,57.84,6.22,218,7.95
1521412800,0.84,39.02,0.49,partly-cloudy-night,1005.83,57.81,6.22,217,8.17
1521413100,0.84,39.0,0.49,partly-cloudy-night,1005.84,57.77,6.22,217,8.39
1521413400,0.84,38.97,0.5,partly-cloudy-night,1005.86,57.74,6.22,217,8.6
1521413700,0.84,38.95,0.5,partly-cloudy-night,1005.88,57.71,6.22,217,8.82
1521414000,0.84,38.92,0.5,partly-cloudy-night,1005.89,57.67,6.22,216,9.04
1521414300,0.84,38.95,0.5,partly-cloudy-night,1005.91,57.56,6.22,218,8.77
1521414600,0.84,38.98,0.5,partly-cloudy-night,1005.93,57.44,6.22,220,8.51
1521414900,0.84,39.01,0.5,partly-cloudy-night,1005.95,57.32,6.22,222,8.25
1521415200,0.84,39.03,0.51,partly-cloudy-night,1005.96,57.21,6.22,224,8.01
1521415500,0.84,39.06,0.51,partly-cloudy-night,1005.98,57.09,6.22,226,7.78
1521415800,0.84,39.08,0.51,partly-cloudy-night,1006.0,56.98,6.22,229,7.56
1521416100,0.84,39.11,0.51,partly-cloudy-night,1006.01,56.86,6.22,231,7.35
1521416400,0.84,39.13,0.52,partly-cloudy-night,1006.03,56.74,6.22,234,7.17
1521416700,0.84,39.15,0.52,partly-cloudy-night,1006.05,56.63,6.22,237,6.99
1521417000,0.84,39.18,0.52,partly-cloudy-night,1006.07,56.51,6.22,240,6.84
1521417300,0.84,39.2,0.52,partly-cloudy-night,1006.08,56.4,6.22,243,6.7
1521417600,0.84,39.22,0.53,partly-cloudy-night,1006.1,56.28,6.22,246,6.58
1521417900,0.84,39.31,0.53,partly-cloudy-night,1006.11,56.15,6.22,245,6.32
1521418200,0.84,39.41,0.54,partly-cloudy-night,1006.12,56.02,6.22,244,6.06
1521418500,0.84,39.5,0.54,partly-cloudy-night,1006.13,55.9,6.22,243,5.8
1521418800,0.84,39.59,0.54,partly-cloudy-night,1006.13,55.77,6.22,242,5.54
1521419100,0.84,39.68,0.55,partly-cloudy-night,1006.14,55.64,6.22,241,5.29
1521419400,0.84,39.76,0.55,partly-cloudy-night,1006.15,55.51,6.22,240,5.04
1521419700,0.84,39.85,0.56,partly-cloudy-night,1006.16,55.38,6.22,238,4.79
1521420000,0.84,39.93,0.56,partly-cloudy-night,1006.17,55.25,6.22,237,4.54
1521420300,0.84,40.01,0.57,partly-cloudy-night,1006.18,55.13,6.22,235,4.3
1521420600,0.84,40.09,0.57,partly-cloudy-night,1006.19,55.0,6.22,233,4.06
1521420900,0.84,40.17,0.58,partly-cloudy-night,1006.2,54.87,6.22,231,3.83
1521421200,0.84,40.25,0.58,partly-cloudy-night,1006.2,54.74,6.22,228,3.6
1521421500,0.83,40.32,0.59,partly-cloudy-night,1006.2,54.46,6.22,228,3.48
1521421800,0.82,40.38,0.59,partly-cloudy-night,1006.19,54.18,6.21,227,3.36
1521422100,0.82,40.44,0.6,partly-cloudy-night,1006.18,53.9,6.21,227,3.24
1521422400,0.81,40.5,0.61,partly-cloudy-night,1006.17,53.62,6.21,227,3.12
1521422700,0.8,40.55,0.62,partly-cloudy-night,1006.16,53.34,6.21,226,3.0
1521423000,0.79,40.6,0.63,partly-cloudy-night,1006.15,53.05,6.21,225,2.88
1521423300,0.79,40.64,0.63,partly-cloudy-night,1006.14,52.77,6.21,225,2.76
1521423600,0.78,40.68,0.64,partly-cloudy-night,1006.13,52.49,6.21,224,2.64
1521423900,0.77,40.71,0.65,partly-cloudy-night,1006.13,52.21,6.21,223,2.52
1521424200,0.76,40.75,0.66,partly-cloudy-night,1006.12,51.93,6.21,223,2.4
1521424500,0.76,40.77,0.66,partly-cloudy-night,1006.11,51.65,6.21,222,2.28
1521424800,0.75,40.8,0.67,partly-cloudy-night,1006.1,51.37,6.21,221,2.16
1521425100,0.75,40.77,0.67,partly-cloudy-night,1006.2,51.27,6.21,219,2.09
1521425400,0.74,40.73,0.67,partly-cloudy-night,1006.31,51.16,6.21,217,2.01
1521425700,0.74,40.7,0.68,partly-cloudy-night,1006.42,51.06,6.21,215,1.94
1521426000,0.73,40.67,0.68,partly-cloudy-night,1006.52,50.96,6.21,213,1.87
1521426300,0.73,40.64,0.68,partly-cloudy-night,1006.63,50.86,6.21,210,1.81
1521426600,0.73,40.61,0.68,partly-cloudy-night,1006.73,50.75,6.21,208,1.74
1521426900,0.72,40.57,0.68,partly-cloudy-night,1006.84,50.65,6.21,205,1.69
1521427200,0.72,40.54,0.68,partly-cloudy-night,1006.94,50.55,6.21,202,1.63
1521427500,0.71,40.51,0.69,partly-cloudy-night,1007.05,50.45,6.21,199,1.58
1521427800,0.71,40.47,0.69,partly-cloudy-night,1007.15,50.34,6.21,196,1.53
1521428100,0.71,40.44,0.69,partly-cloudy-night,1007.26,50.24,6.22,192,1.49
1521428400,0.7,40.41,0.69,partly-cloudy-night,1007.36,50.14,6.22,189,1.46
1521428700,0.71,40.42,0.7,partly-cloudy-night,1007.38,49.95,6.22,187,1.37
1521429000,0.71,40.44,0.7,partly-cloudy-night,1007.4,49.77,6.22,185,1.29
1521429300,0.71,40.45,0.71,partly-cloudy-night,1007.42,49.58,6.22,183,1.2
1521429600,0.72,40.46,0.71,partly-cloudy-night,1007.44,49.4,6.22,181,1.12
1521429900,0.72,40.47,0.72,partly-cloudy-night,1007.46,49.21,6.22,178,1.04
1521430200,0.73,40.47,0.72,partly-cloudy-night,1007.48,49.03,6.22,175,0.97
1521430500,0.73,40.48,0.73,partly-cloudy-night,1007.5,48.84,6.22,171,0.89
1521430800,0.73,40.48,0.73,partly-cloudy-night,1007.52,48.66,6.22,167,0.83
1521431100,0.74,40.49,0.74,partly-cloudy-night,1007.54,48.47,6.22,161,0.76
1521431400,0.74,40.49,0.74,partly-cloudy-night,1007.56,48.29,6.22,155,0.71
1521431700,0.75,40.49,0.75,partly-cloudy-night,1007.58,48.1,6.22,148,0.66
1521432000,0.75,40.49,0.75,partly-cloudy-day,1007.6,47.92,6.22,140,0.63
1521432300,0.75,40.55,0.75,partly-cloudy-day,1007.66,48.04,6.22,137,0.61
1521432600,0.75,40.62,0.75,partly-cloudy-day,1007.72,48.16,6.22,134,0.6
1521432900,0.75,40.68,0.75,partly-cloudy-day,1007.78,48.29,6.22,131,0.58
1521433200,0.75,40.75,0.75,partly-cloudy-day,1007.83,48.41,6.22,128,0.57
1521433500,0.75,40.81,0.75,partly-cloudy-day,1007.89,48.53,6.22,124,0.57
1521433800,0.75,40.87,0.74,partly-cloudy-day,1007.95,48.66,6.22,121,0.56
1521434100,0.75,40.94,0.74,partly-cloudy-day,1008.01,48.78,6.22,117,0.56
1521434400,0.75,41.0,0.74,partly-cloudy-day,1008.06,48.91,6.22,113,0.56
1521434700,0.75,41.06,0.74,partly-cloudy-day,1008.12,49.03,6.22,109,0.56
1521435000,0.75,41.13,0.74,partly-cloudy-day,1008.18,49.15,6.22,106,0.56
1521435300,0.75,41.19,0.74,partly-cloudy-day,1008.24,49.28,6.22,102,0.57
1521435600,0.75,41.25,0.73,partly-cloudy-day,1008.3,49.4,6.22,99,0.57
1521435900,0.74,41.32,0.72,partly-cloudy-day,1008.34,49.95,6.22,95,0.67
1521436200,0.74,41.38,0.71,partly-cloudy-day,1008.37,50.5,6.22,93,0.77
1521436500,0.73,41.43,0.69,partly-cloudy-day,1008.41,51.06,6.22,91,0.87
1521436800,0.73,41.47,0.68,partly-cloudy-day,1008.45,51.61,6.22,90,0.97
1521437100,0.72,41.5,0.67,partly-cloudy-day,1008.49,52.16,6.22,89,1.07
1521437400,0.72,41.52,0.66,partly-cloudy-day,1008.53,52.71,6.22,88,1.17
1521437700,0.71,41.52,0.64,partly-cloudy-day,1008.57,53.26,6.22,87,1.27
1521438000,0.71,41.52,0.63,partly-cloudy-day,1008.61,53.82,6.22,86,1.37
1521438300,0.7,41.5,0.62,partly-cloudy-day,1008.65,54.37,6.22,86,1.48
1521438600,0.7,41.47,0.6,partly-cloudy-day,1008.68,54.92,6.22,85,1.58
1521438900,0.69,41.42,0.59,partly-cloudy-day,1008.72,55.47,6.22,85,1.68
1521439200,0.69,41.37,0.58,partly-cloudy-day,1008.76,56.02,6.22,84,1.78
1521439500,0.68,41.22,0.57,partly-cloudy-day,1008.71,56.3,6.22,92,1.59
1521439800,0.67,41.06,0.56,partly-cloudy-day,1008.67,56.57,6.22,102,1.43
1521440100,0.66,40.89,0.55,partly-cloudy-day,1008.62,56.84,6.22,114,1.33
1521440400,0.65,40.72,0.54,partly-cloudy-day,1008.57,57.11,6.22,127,1.29
1521440700,0.64,40.54,0.53,partly-cloudy-day,1008.52,57.38,6.22,141,1.32
1521441000,0.63,40.35,0.52,partly-cloudy-day,1008.48,57.65,6.22,153,1.42
1521441300,0.62,40.16,0.52,partly-cloudy-day,1008.43,57.92,6.22,163,1.57
1521441600,0.61,39.96,0.51,partly-cloudy-day,1008.38,58.19,6.22,171,1.77
1521441900,0.6,39.75,0.5,partly-cloudy-day,1008.33,58.46,6.22,178,1.99
1521442200,0.59,39.53,0.49,partly-cloudy-day,1008.29,58.73,6.22,183,2.23
1521442500,0.58,39.3,0.48,partly-cloudy-day,1008.24,59.0,6.22,187,2.49
1521442800,0.57,39.07,0.47,partly-cloudy-day,1008.19,59.27,6.22,190,2.75
1521443100,0.59,39.06,0.47,partly-cloudy-day,1008.16,59.37,6.22,198,2.73
1521443400,0.6,39.05,0.47,partly-cloudy-day,1008.13,59.48,6.22,207,2.78
1521443700,0.62,39.04,0.46,partly-cloudy-day,1008.09,59.58,6.22,214,2.87
1521444000,0.63,39.03,0.46,partly-cloudy-day,1008.06,59.68,6.22,222,3.02
1521444300,0.65,39.01,0.46,partly-cloudy-day,1008.03,59.79,6.22,228,3.21
1521444600,0.66,39.0,0.46,partly-cloudy-day,1008.0,59.89,6.22,234,3.43
1521444900,0.68,38.99,0.46,partly-cloudy-day,1007.96,60.0,6.22,239,3.69
1521445200,0.69,38.98,0.46,partly-cloudy-day,1007.93,60.1,6.22,243,3.97
1521445500,0.71,38.96,0.45,partly-cloudy-day,1007.9,60.2,6.22,247,4.26
1521445800,0.72,38.95,0.45,partly-cloudy-day,1007.87,60.31,6.22,250,4.58
1521446100,0.74,38.94,0.45,partly-cloudy-day,1007.83,60.41,6.22,253,4.9
1521446400,0.75,38.92,0.45,partly-cloudy-day,1007.8,60.51,6.22,255,5.24
1521446700,0.75,38.97,0.45,partly-cloudy-day,1007.83,60.63,6.22,255,5.16
1521447000,0.75,39.03,0.45,partly-cloudy-day,1007.87,60.74,6.22,254,5.08
1521447300,0.75,39.08,0.44,partly-cloudy-day,1007.9,60.85,6.22,253,5.01
1521447600,0.75,39.14,0.44,partly-cloudy-day,1007.93,60.97,6.22,253,4.93
1521447900,0.75,39.19,0.44,partly-cloudy-day,1007.97,61.08,6.22,252,4.86
1521448200,0.75,39.24,0.44,partly-cloudy-day,1008.0,61.2,6.22,251,4.78
1521448500,0.75,39.3,0.44,partly-cloudy-day,1008.03,61.31,6.22,251,4.71
1521448800,0.75,39.35,0.44,partly-cloudy-day,1008.07,61.42,6.22,250,4.63
1521449100,0.75,39.4,0.44,partly-cloudy-day,1008.1,61.54,6.22,249,4.56
1521449400,0.75,39.46,0.44,partly-cloudy-day,1008.13,61.65,6.22,249,4.49
1521449700,0.75,39.51,0.44,partly-cloudy-day,1008.16,61.76,6.22,248,4.42
1521450000,0.75,39.56,0.44,partly-cloudy-day,1008.2,61.88,6.22,247,4.35
1521450300,0.75,39.43,0.43,partly-cloudy-day,1008.09,62.03,6.22,245,4.42
1521450600,0.75,39.3,0.43,partly-cloudy-day,1007.98,62.19,6.22,242,4.51
1521450900,0.75,39.17,0.42,partly-cloudy-day,1007.88,62.35,6.22,240,4.6
1521451200,0.75,39.04,0.42,partly-cloudy-day,1007.77,62.5,6.22,238,4.69
1521451500,0.75,38.9,0.41,partly-cloudy-day,1007.66,62.66,6.22,236,4.79
1521451800,0.75,38.76,0.41,partly-cloudy-day,1007.55,62.81,6.22,234,4.9
1521452100,0.75,38.61,0.41,partly-cloudy-day,1007.45,62.97,6.22,232,5.01
1521452400,0.75,38.46,0.4,partly-cloudy-day,1007.34,63.13,6.22,230,5.13
1521452700,0.75,38.31,0.4,partly-cloudy-day,1007.23,63.28,6.22,229,5.25
1521453000,0.75,38.16,0.39,partly-cloudy-day,1007.12,63.44,6.22,227,5.38
1521453300,0.75,38.0,0.39,partly-cloudy-day,1007.02,63.59,6.22,225,5.51
1521453600,0.75,37.84,0.38,partly-cloudy-day,1006.91,63.75,6.22,224,5.65
1521453900,0.75,37.84,0.38,partly-cloudy-day,1006.84,63.81,6.22,224,5.74
1521454200,0.75,37.84,0.38,partly-cloudy-day,1006.77,63.86,6.22,224,5.82
1521454500,0.75,37.84,0.38,partly-cloudy-day,1006.71,63.92,6.22,225,5.91
1521454800,0.75,37.84,0.38,partly-cloudy-day,1006.64,63.98,6.22,225,5.99
1521455100,0.75,37.84,0.38,partly-cloudy-day,1006.57,64.04,6.22,225,6.08
1521455400,0.75,37.84,0.38,partly-cloudy-day,1006.5,64.09,6.22,225,6.17
1521455700,0.75,37.85,0.38,partly-cloudy-day,1006.44,64.15,6.22,225,6.25
1521456000,0.75,37.85,0.38,partly-cloudy-day,1006.37,64.21,6.22,225,6.34
1521456300,0.75,37.85,0.38,partly-cloudy-day,1006.3,64.27,6.22,225,6.43
1521456600,0.75,37.85,0.38,partly-cloudy-day,1006.23,64.32,6.22,226,6.51
1521456900,0.75,37.85,0.37,partly-cloudy-day,1006.17,64.38,6.22,226,6.6
1521457200,0.75,37.85,0.37,partly-cloudy-day,1006.1,64.44,6.22,226,6.69
1521457500,0.76,37.71,0.37,partly-cloudy-day,1006.11,64.47,6.22,227,6.76
1521457800,0.76,37.58,0.37,partly-cloudy-day,1006.12,64.5,6.22,228,6.83
1521458100,0.77,37.44,0.37,partly-cloudy-day,1006.13,64.53,6.22,228,6.9
1521458400,0.78,37.3,0.36,partly-cloudy-day,1006.13,64.56,6.22,229,6.97
1521458700,0.79,37.16,0.36,partly-cloudy-day,1006.14,64.59,6.22,230,7.05
1521459000,0.79,37.02,0.36,partly-cloudy-day,1006.15,64.62,6.22,231,7.13
1521459300,0.8,36.88,0.36,partly-cloudy-day,1006.16,64.65,6.22,232,7.2
1521459600,0.81,36.74,0.35,partly-cloudy-day,1006.17,64.68,6.22,232,7.28
1521459900,0.82,36.59,0.35,partly-cloudy-day,1006.18,64.71,6.22,233,7.36
1521460200,0.82,36.45,0.35,partly-cloudy-day,1006.19,64.74,6.22,234,7.44
1521460500,0.83,36.3,0.35,partly-cloudy-day,1006.2,64.78,6.22,235,7.53
1521460800,0.84,36.16,0.35,partly-cloudy-day,1006.2,64.81,6.22,235,7.61
1521461100,0.84,36.09,0.34,partly-cloudy-day,1006.1,64.85,6.22,234,7.53
1521461400,0.84,36.03,0.34,partly-cloudy-day,1006.0,64.89,6.22,232,7.46
1521461700,0.84,35.97,0.34,partly-cloudy-day,1005.9,64.94,6.22,230,7.39
1521462000,0.84,35.9,0.34,partly-cloudy-day,1005.8,64.98,6.22,228,7.33
1521462300,0.84,35.84,0.34,partly-cloudy-day,1005.7,65.02,6.22,227,7.27
1521462600,0.84,35.77,0.34,partly-cloudy-day,1005.61,65.07,6.22,225,7.23
1521462900,0.84,35.71,0.34,partly-cloudy-day,1005.51,65.11,6.22,223,7.19
1521463200,0.84,35.64,0.33,partly-cloudy-day,1005.41,65.15,6.22,221,7.15
1521463500,0.84,35.57,0.33,partly-cloudy-day,1005.31,65.2,6.22,219,7.13
1521463800,0.84,35.51,0.33,partly-cloudy-day,1005.21,65.24,6.22,218,7.11
1521464100,0.84,35.44,0.33,partly-cloudy-day,1005.11,65.28,6.22,216,7.1
1521464400,0.84,35.37,0.33,partly-cloudy-day,1005.01,65.33,6.22,214,7.1
1521464700,0.84,35.37,0.33,partly-cloudy-day,1005.0,65.3,6.22,216,6.99
1521465000,0.84,35.36,0.33,partly-cloudy-day,1004.99,65.28,6.22,217,6.89
1521465300,0.84,35.36,0.33,partly-cloudy-day,1004.98,65.26,6.22,219,6.8
1521465600,0.84,35.35,0.33,partly-cloudy-day,1004.97,65.24,6.22,221,6.71
1521465900,0.84,35.35,0.33,partly-cloudy-day,1004.96,65.22,6.22,223,6.63
1521466200,0.84,35.34,0.33,partly-cloudy-day,1004.95,65.2,6.22,225,6.56
1521466500,0.84,35.34,0.33,partly-cloudy-day,1004.94,65.18,6.22,227,6.49
1521466800,0.84,35.34,0.33,partly-cloudy-day,1004.93,65.16,6.22,229,6.44
1521467100,0.84,35.33,0.33,partly-cloudy-day,1004.93,65.13,6.22,231,6.39
1521467400,0.84,35.33,0.33,partly-cloudy-day,1004.92,65.11,6.22,234,6.36
1521467700,0.84,35.32,0.33,partly-cloudy-day,1004.91,65.09,6.22,236,6.33
1521468000,0.84,35.32,0.33,partly-cloudy-day,1004.9,65.07,6.22,238,6.31
1521468300,0.83,35.51,0.33,partly-cloudy-day,1004.96,64.95,6.22,239,6.17
1521468600,0.82,35.71,0.34,partly-cloudy-day,1005.01,64.83,6.22,240,6.02
1521468900,0.82,35.89,0.34,partly-cloudy-day,1005.07,64.7,6.22,241,5.88
1521469200,0.81,36.08,0.35,partly-cloudy-day,1005.13,64.58,6.22,242,5.74
1521469500,0.8,36.26,0.35,partly-cloudy-day,1005.19,64.46,6.22,243,5.61
1521469800,0.79,36.44,0.35,partly-cloudy-day,1005.25,64.33,6.22,244,5.47
1521470100,0.79,36.62,0.36,partly-cloudy-day,1005.3,64.21,6.22,246,5.34
1521470400,0.78,36.79,0.36,partly-cloudy-day,1005.36,64.09,6.22,247,5.21
1521470700,0.77,36.96,0.37,partly-cloudy-day,1005.42,63.96,6.22,248,5.08
1521471000,0.76,37.13,0.37,partly-cloudy-day,1005.48,63.84,6.22,250,4.96
1521471300,0.76,37.29,0.37,partly-cloudy-day,1005.53,63.72,6.22,251,4.84
1521471600,0.75,37.45,0.38,partly-cloudy-day,1005.59,63.6,6.22,253,4.72
1521471900,0.75,37.4,0.38,partly-cloudy-day,1005.58,63.45,6.22,253,4.33
1521472200,0.75,37.35,0.38,partly-cloudy-day,1005.56,63.3,6.22,253,3.94
1521472500,0.75,37.29,0.38,partly-cloudy-day,1005.54,63.15,6.22,253,3.56
1521472800,0.75,37.24,0.38,partly-cloudy-day,1005.53,63.0,6.22,253,3.17
1521473100,0.75,37.19,0.38,partly-cloudy-day,1005.51,62.85,6.22,253,2.78
1521473400,0.75,37.13,0.39,partly-cloudy-day,1005.5,62.7,6.22,253,2.39
1521473700,0.75,37.08,0.39,partly-cloudy-day,1005.48,62.55,6.22,253,2.0
1521474000,0.75,37.02,0.39,partly-cloudy-day,1005.46,62.4,6.22,253,1.62
1521474300,0.75,36.97,0.39,partly-cloudy-day,1005.45,62.25,6.22,253,1.23
1521474600,0.75,36.92,0.39,partly-cloudy-day,1005.43,62.1,6.22,254,0.84
1521474900,0.75,36.86,0.39,partly-cloudy-day,1005.42,61.95,6.22,255,0.45
1521475200,0.75,36.8,0.39,partly-cloudy-night,1005.4,61.8,6.22,270,0.07
1521475500,0.75,36.93,0.4,partly-cloudy-night,1005.4,61.68,6.22,270,0.06
1521475800,0.75,37.05,0.4,partly-cloudy-night,1005.4,61.55,6.22,270,0.06
1521476100,0.75,37.17,0.4,partly-cloudy-night,1005.4,61.42,6.22,270,0.05
1521476400,0.75,37.29,0.41,partly-cloudy-night,1005.4,61.3,6.22,270,0.04
