time,cloudCover,dewPoint,humidity,ozone,pressure,temp,uvIndex,visibility,windBearing,windGust,windSpeed,Pac
17.05.2018 19:10,0.49,43.97,0.32,,1011.45,76.1,,6.22,89,,3.75,1304
17.05.2018 19:15,0.52,44.51,0.33,,1011.48,75.65,,6.22,74,,4.52,1085
17.05.2018 19:20,0.54,45.03,0.34,,1011.51,75.2,,6.22,65,,5.48,890
17.05.2018 19:25,0.57,45.51,0.35,,1011.54,74.75,,6.22,58,,6.55,664
17.05.2018 19:30,0.59,45.97,0.36,,1011.57,74.3,,6.22,53,,7.68,412
17.05.2018 19:35,0.62,46.39,0.38,,1011.6,73.85,,6.22,50,,8.86,148
17.05.2018 19:40,0.65,46.8,0.39,,1011.63,73.41,,6.22,47,,10.06,5
17.05.2018 19:45,0.67,47.18,0.4,,1011.66,72.96,,6.22,45,,11.28,0
17.05.2018 19:50,0.7,47.54,0.41,,1011.69,72.51,,6.22,43,,12.51,0
17.05.2018 19:55,0.72,47.87,0.42,,1011.72,72.06,,6.22,42,,13.75,0
17.05.2018 20:00,0.75,48.19,0.43,,1011.75,71.61,,6.22,41,,14.99,0
17.05.2018 20:05,0.75,48.41,0.44,,1011.78,71.16,,6.22,39,,14.41,0
17.05.2018 20:10,0.75,48.62,0.46,,1011.81,70.71,,6.22,37,,13.84,0
17.05.2018 20:15,0.75,48.81,0.47,,1011.84,70.26,,6.22,36,,13.28,0
17.05.2018 20:20,0.75,48.99,0.48,,1011.87,69.81,,6.22,34,,12.74,0
17.05.2018 20:25,0.75,49.16,0.49,,1011.89,69.36,,6.22,31,,12.21,0
17.05.2018 20:30,0.75,49.31,0.5,,1011.92,68.91,,6.22,29,,11.7,0
17.05.2018 20:35,0.75,49.45,0.51,,1011.95,68.46,,6.22,27,,11.21,0
17.05.2018 20:40,0.75,49.58,0.52,,1011.98,68.01,,6.22,24,,10.75,0
17.05.2018 20:45,0.75,49.7,0.53,,1012.01,67.56,,6.22,21,,10.31,0
17.05.2018 20:50,0.75,49.8,0.54,,1012.03,67.11,,6.22,18,,9.9,0
17.05.2018 20:55,0.75,49.9,0.55,,1012.06,66.66,,6.22,14,,9.52,0
17.05.2018 21:00,0.75,49.98,0.56,,1012.09,66.21,,6.22,11,,9.18,0
17.05.2018 21:05,0.75,50.05,0.55,,1012.11,66.57,,6.22,13,,8.95,0
17.05.2018 21:10,0.75,50.11,0.55,,1012.13,66.93,,6.22,15,,8.72,0
17.05.2018 21:15,0.75,50.17,0.54,,1012.15,67.3,,6.22,18,,8.52,0
17.05.2018 21:20,0.75,50.22,0.54,,1012.17,67.66,,6.22,21,,8.33,0
17.05.2018 21:25,0.75,50.28,0.53,,1012.19,68.03,,6.22,24,,8.16,0
17.05.2018 21:30,0.75,50.32,0.52,,1012.22,68.39,,6.22,26,,8.02,0
17.05.2018 21:35,0.75,50.37,0.52,,1012.24,68.76,,6.22,30,,7.89,0
17.05.2018 21:40,0.75,50.41,0.51,,1012.26,69.12,,6.22,33,,7.79,0
17.05.2018 21:45,0.75,50.45,0.51,,1012.28,69.49,,6.22,36,,7.71,0
17.05.2018 21:50,0.75,50.48,0.5,,1012.3,69.85,,6.22,39,,7.66,0
17.05.2018 21:55,0.75,50.51,0.5,,1012.32,70.21,,6.22,42,,7.63,0
17.05.2018 22:00,0.75,50.54,0.49,,1012.34,70.58,,6.22,46,,7.63,0
17.05.2018 22:05,0.75,50.72,0.5,,1012.35,70.06,,6.22,47,,7.65,0
17.05.2018 22:10,0.75,50.89,0.52,,1012.36,69.55,,6.22,48,,7.67,0
17.05.2018 22:15,0.75,51.04,0.53,,1012.37,69.03,,6.22,49,,7.69,0
17.05.2018 22:20,0.75,51.18,0.54,,1012.38,68.52,,6.22,51,,7.72,0
17.05.2018 22:25,0.75,51.3,0.55,,1012.39,68.0,,6.22,52,,7.75,0
17.05.2018 22:30,0.75,51.4,0.56,,1012.4,67.49,,6.22,53,,7.78,0
17.05.2018 22:35,0.75,51.5,0.58,,1012.41,66.97,,6.22,54,,7.81,0
17.05.2018 22:40,0.75,51.58,0.59,,1012.42,66.46,,6.22,55,,7.85,0
17.05.2018 22:45,0.75,51.65,0.6,,1012.43,65.94,,6.22,57,,7.9,0
17.05.2018 22:50,0.75,51.71,0.61,,1012.44,65.43,,6.22,58,,7.94,0
17.05.2018 22:55,0.75,51.75,0.62,,1012.45,64.91,,6.22,59,,7.99,0
17.05.2018 23:00,0.75,51.78,0.64,,1012.46,64.4,,6.22,60,,8.05,0
17.05.2018 23:05,0.75,51.79,0.64,,1012.46,64.25,,6.22,57,,7.82,0
17.05.2018 23:10,0.75,51.79,0.64,,1012.45,64.1,,6.22,54,,7.62,0
17.05.2018 23:15,0.75,51.8,0.65,,1012.45,63.95,,6.22,51,,7.44,0
17.05.2018 23:20,0.75,51.8,0.65,,1012.45,63.8,,6.22,48,,7.28,0
17.05.2018 23:25,0.75,51.8,0.65,,1012.45,63.65,,6.22,45,,7.14,0
17.05.2018 23:30,0.75,51.8,0.66,,1012.45,63.5,,6.22,41,,7.03,0
17.05.2018 23:35,0.75,51.8,0.66,,1012.45,63.35,,6.22,38,,6.94,0
17.05.2018 23:40,0.75,51.8,0.66,,1012.45,63.2,,6.22,34,,6.89,0
17.05.2018 23:45,0.75,51.8,0.67,,1012.45,63.05,,6.22,30,,6.85,0
17.05.2018 23:50,0.75,51.79,0.67,,1012.45,62.89,,6.22,27,,6.85,0
17.05.2018 23:55,0.75,51.79,0.67,,1012.45,62.74,,6.22,23,,6.88,0
18.05.2018 00:00,0.75,51.79,0.68,,1012.45,62.59,,6.22,20,,6.93,0
18.05.2018 00:05,0.75,51.64,0.68,,1012.44,62.29,,6.22,16,,6.61,0
18.05.2018 00:10,0.75,51.5,0.68,,1012.43,61.99,,6.22,12,,6.32,0
18.05.2018 00:15,0.75,51.35,0.69,,1012.42,61.7,,6.22,7,,6.06,0
18.05.2018 00:20,0.75,51.2,0.69,,1012.42,61.4,,6.22,3,,5.84,0
18.05.2018 00:25,0.75,51.05,0.7,,1012.41,61.1,,6.22,358,,5.66,0
18.05.2018 00:30,0.75,50.9,0.7,,1012.4,60.8,,6.22,352,,5.53,0
18.05.2018 00:35,0.75,50.75,0.7,,1012.39,60.5,,6.22,347,,5.45,0
18.05.2018 00:40,0.75,50.6,0.71,,1012.38,60.2,,6.22,341,,5.42,0
18.05.2018 00:45,0.75,50.45,0.71,,1012.38,59.9,,6.22,336,,5.44,0
18.05.2018 00:50,0.75,50.3,0.71,,1012.37,59.6,,6.22,330,,5.52,0
18.05.2018 00:55,0.75,50.14,0.72,,1012.36,59.3,,6.22,325,,5.65,0
18.05.2018 01:00,0.75,49.99,0.72,,1012.35,59.0,,6.22,320,,5.82,0
18.05.2018 01:05,0.75,49.99,0.72,,1012.34,59.0,,6.22,320,,5.34,0
18.05.2018 01:10,0.75,49.99,0.72,,1012.34,59.0,,6.22,320,,4.85,0
18.05.2018 01:15,0.75,49.99,0.72,,1012.33,59.0,,6.22,320,,4.37,0
18.05.2018 01:20,0.75,49.99,0.72,,1012.32,59.0,,6.22,320,,3.88,0
18.05.2018 01:25,0.75,49.99,0.72,,1012.31,59.0,,6.22,320,,3.4,0
18.05.2018 01:30,0.75,49.99,0.72,,1012.3,59.0,,6.22,320,,2.91,0
18.05.2018 01:35,0.75,49.99,0.72,,1012.29,59.0,,6.22,320,,2.43,0
18.05.2018 01:40,0.75,49.99,0.72,,1012.28,59.0,,6.22,320,,1.94,0
18.05.2018 01:45,0.75,49.99,0.72,,1012.27,59.0,,6.22,320,,1.46,0
18.05.2018 01:50,0.75,49.99,0.72,,1012.26,59.0,,6.22,320,,0.97,0
18.05.2018 01:55,0.75,49.99,0.72,,1012.25,59.0,,6.22,320,,0.49,0
18.05.2018 02:00,0.75,49.99,0.72,,1012.24,59.0,,6.22,,,0.0,0
18.05.2018 02:05,0.75,49.99,0.72,,1012.24,58.85,,6.22,,,0.0,0
18.05.2018 02:10,0.75,50.0,0.73,,1012.23,58.7,,6.22,,,0.0,0
18.05.2018 02:15,0.75,50.0,0.73,,1012.23,58.55,,6.22,,,0.0,0
18.05.2018 02:20,0.75,50.0,0.74,,1012.22,58.4,,6.22,,,0.0,0
18.05.2018 02:25,0.75,50.0,0.74,,1012.22,58.25,,6.22,,,0.0,0
18.05.2018 02:30,0.75,50.0,0.74,,1012.21,58.1,,6.22,,,0.0,0
18.05.2018 02:35,0.75,50.0,0.75,,1012.21,57.95,,6.22,,,0.0,0
18.05.2018 02:40,0.75,50.0,0.75,,1012.2,57.8,,6.22,,,0.0,0
18.05.2018 02:45,0.75,50.0,0.76,,1012.2,57.65,,6.22,,,0.0,0
18.05.2018 02:50,0.75,50.0,0.76,,1012.19,57.5,,6.22,,,0.0,0
18.05.2018 02:55,0.75,49.99,0.76,,1012.19,57.35,,6.22,,,0.0,0
18.05.2018 03:00,0.75,49.99,0.77,,1012.18,57.2,,6.22,,,0.0,0
18.05.2018 03:05,0.73,49.99,0.77,,1012.19,57.05,,6.22,,,0.0,0
18.05.2018 03:10,0.71,50.0,0.78,,1012.19,56.9,,6.22,,,0.0,0
18.05.2018 03:15,0.69,50.0,0.78,,1012.19,56.75,,6.22,,,0.0,0
18.05.2018 03:20,0.68,50.0,0.79,,1012.2,56.6,,6.22,,,0.0,0
18.05.2018 03:25,0.66,50.0,0.79,,1012.2,56.45,,6.22,,,0.0,0
18.05.2018 03:30,0.64,50.01,0.79,,1012.2,56.3,,6.22,,,0.0,0
18.05.2018 03:35,0.62,50.0,0.8,,1012.21,56.15,,6.22,,,0.0,0
18.05.2018 03:40,0.6,50.0,0.8,,1012.21,56.0,,6.22,,,0.0,0
18.05.2018 03:45,0.58,50.0,0.81,,1012.22,55.85,,6.22,,,0.0,0
18.05.2018 03:50,0.56,50.0,0.81,,1012.22,55.7,,6.22,,,0.0,0
18.05.2018 03:55,0.55,49.99,0.82,,1012.22,55.55,,6.22,,,0.0,0
18.05.2018 04:00,0.53,49.99,0.82,,1012.23,55.4,,6.22,,,0.0,0
18.05.2018 04:05,0.55,49.84,0.82,,1012.24,55.25,,6.22,120,,0.39,0
18.05.2018 04:10,0.56,49.69,0.82,,1012.25,55.1,,6.22,120,,0.78,0
18.05.2018 04:15,0.58,49.54,0.82,,1012.27,54.95,,6.22,120,,1.17,0
18.05.2018 04:20,0.6,49.39,0.82,,1012.28,54.8,,6.22,120,,1.56,0
18.05.2018 04:25,0.62,49.25,0.82,,1012.3,54.65,,6.22,120,,1.95,0
18.05.2018 04:30,0.64,49.1,0.82,,1012.31,54.5,,6.22,120,,2.34,0
18.05.2018 04:35,0.66,48.95,0.82,,1012.32,54.35,,6.22,120,,2.73,0
18.05.2018 04:40,0.68,48.8,0.82,,1012.34,54.2,,6.22,120,,3.12,0
18.05.2018 04:45,0.69,48.65,0.82,,1012.35,54.05,,6.22,120,,3.51,0
18.05.2018 04:50,0.71,48.5,0.82,,1012.36,53.9,,6.22,120,,3.9,0
18.05.2018 04:55,0.73,48.35,0.82,,1012.38,53.75,,6.22,120,,4.3,0
18.05.2018 05:00,0.75,48.2,0.82,,1012.39,53.59,,6.22,120,,4.69,0
18.05.2018 05:05,0.75,48.35,0.82,,1012.41,53.75,,6.22,120,,4.3,0
18.05.2018 05:10,0.75,48.5,0.82,,1012.44,53.9,,6.22,120,,3.9,0
18.05.2018 05:15,0.75,48.65,0.82,,1012.46,54.05,,6.22,120,,3.51,0
18.05.2018 05:20,0.75,48.8,0.82,,1012.48,54.2,,6.22,120,,3.12,0
18.05.2018 05:25,0.75,48.95,0.82,,1012.5,54.35,,6.22,120,,2.73,0
18.05.2018 05:30,0.75,49.1,0.82,,1012.52,54.5,,6.22,120,,2.34,0
18.05.2018 05:35,0.75,49.25,0.82,,1012.55,54.65,,6.22,120,,1.95,0
18.05.2018 05:40,0.75,49.39,0.82,,1012.57,54.8,,6.22,120,,1.56,0
18.05.2018 05:45,0.75,49.54,0.82,,1012.59,54.95,,6.22,120,,1.17,121
18.05.2018 05:50,0.75,49.69,0.82,,1012.61,55.1,,6.22,120,,0.78,564
18.05.2018 05:55,0.75,49.84,0.82,,1012.63,55.25,,6.22,120,,0.39,813
18.05.2018 06:00,0.75,49.99,0.82,,1012.66,55.4,,6.22,,,0.0,1150
18.05.2018 06:05,0.75,49.99,0.82,,1012.68,55.4,,6.22,345,,0.04,1453
18.05.2018 06:10,0.75,49.99,0.82,,1012.71,55.4,,6.22,345,,0.08,1654
18.05.2018 06:15,0.75,49.99,0.82,,1012.73,55.4,,6.22,345,,0.12,1866
18.05.2018 06:20,0.75,49.99,0.82,,1012.76,55.4,,6.22,345,,0.16,2008
18.05.2018 06:25,0.75,49.99,0.82,,1012.78,55.4,,6.22,345,,0.2,2135
18.05.2018 06:30,0.75,49.99,0.82,,1012.81,55.4,,6.22,345,,0.24,2693
18.05.2018 06:35,0.75,49.99,0.82,,1012.83,55.4,,6.22,345,,0.29,3201
18.05.2018 06:40,0.75,49.99,0.82,,1012.86,55.4,,6.22,345,,0.33,3229
18.05.2018 06:45,0.75,49.99,0.82,,1012.88,55.4,,6.22,345,,0.37,3663
18.05.2018 06:50,0.75,49.99,0.82,,1012.91,55.4,,6.22,345,,0.41,3884
18.05.2018 06:55,0.75,49.99,0.82,,1012.94,55.4,,6.22,345,,0.45,4093
18.05.2018 07:00,0.75,49.99,0.82,,1012.96,55.4,,6.22,345,,0.49,5130
18.05.2018 07:05,0.75,50.15,0.82,,1012.98,55.7,,6.22,345,,0.49,4491
18.05.2018 07:10,0.75,50.3,0.81,,1013.0,56.0,,6.22,345,,0.49,3605
18.05.2018 07:15,0.75,50.45,0.81,,1013.03,56.3,,6.22,344,,0.49,2796
18.05.2018 07:20,0.75,50.61,0.8,,1013.05,56.6,,6.22,344,,0.49,2493
18.05.2018 07:25,0.75,50.76,0.8,,1013.07,56.9,,6.22,343,,0.49,2755
18.05.2018 07:30,0.75,50.91,0.79,,1013.09,57.2,,6.22,343,,0.49,4821
18.05.2018 07:35,0.75,51.06,0.79,,1013.11,57.5,,6.22,343,,0.49,6847
18.05.2018 07:40,0.75,51.21,0.79,,1013.14,57.8,,6.22,342,,0.49,6729
18.05.2018 07:45,0.75,51.35,0.78,,1013.16,58.1,,6.22,342,,0.5,5824
18.05.2018 07:50,0.75,51.5,0.78,,1013.18,58.4,,6.22,342,,0.5,6038
18.05.2018 07:55,0.75,51.64,0.77,,1013.2,58.7,,6.22,341,,0.5,6036
18.05.2018 08:00,0.75,51.79,0.77,,1013.22,59.0,,6.22,341,,0.5,6854
18.05.2018 08:05,0.75,51.68,0.76,,1013.24,59.3,,6.22,342,,0.49,7894
18.05.2018 08:10,0.75,51.56,0.75,,1013.25,59.6,,6.22,342,,0.48,9371
18.05.2018 08:15,0.75,51.43,0.74,,1013.26,59.9,,6.22,343,,0.47,11545
18.05.2018 08:20,0.75,51.3,0.72,,1013.27,60.2,,6.22,344,,0.46,13801
18.05.2018 08:25,0.75,51.16,0.71,,1013.28,60.5,,6.22,345,,0.45,11445
18.05.2018 08:30,0.75,51.02,0.7,,1013.29,60.8,,6.22,346,,0.44,9991
18.05.2018 08:35,0.75,50.87,0.69,,1013.31,61.1,,6.22,347,,0.43,8122
18.05.2018 08:40,0.75,50.71,0.68,,1013.32,61.4,,6.22,348,,0.42,7012
18.05.2018 08:45,0.75,50.54,0.67,,1013.33,61.7,,6.22,349,,0.41,7001
18.05.2018 08:50,0.75,50.36,0.66,,1013.34,61.99,,6.22,350,,0.4,7593
18.05.2018 08:55,0.75,50.18,0.65,,1013.35,62.29,,6.22,351,,0.39,8983
18.05.2018 09:00,0.75,49.98,0.63,,1013.36,62.59,,6.22,352,,0.39,11168
18.05.2018 09:05,0.75,50.29,0.64,,1013.36,62.74,,6.22,356,,0.37,13441
18.05.2018 09:10,0.75,50.59,0.64,,1013.36,62.89,,6.22,0,,0.36,13300
18.05.2018 09:15,0.75,50.89,0.65,,1013.35,63.05,,6.22,4,,0.34,13457
18.05.2018 09:20,0.75,51.2,0.65,,1013.35,63.2,,6.22,8,,0.33,12464
18.05.2018 09:25,0.75,51.5,0.65,,1013.35,63.35,,6.22,13,,0.32,13017
18.05.2018 09:30,0.75,51.8,0.66,,1013.34,63.5,,6.22,18,,0.31,14390
18.05.2018 09:35,0.75,52.1,0.66,,1013.34,63.65,,6.22,23,,0.31,15275
18.05.2018 09:40,0.75,52.4,0.66,,1013.34,63.8,,6.22,28,,0.31,15802
18.05.2018 09:45,0.75,52.69,0.67,,1013.33,63.95,,6.22,34,,0.31,17855
18.05.2018 09:50,0.75,52.99,0.67,,1013.33,64.1,,6.22,39,,0.31,17990
18.05.2018 09:55,0.75,53.29,0.68,,1013.33,64.25,,6.22,44,,0.32,16968
18.05.2018 10:00,0.75,53.59,0.68,,1013.32,64.4,,6.22,49,,0.33,16787
18.05.2018 10:05,0.75,53.35,0.67,,1013.31,64.7,,6.22,55,,0.35,16807
18.05.2018 10:10,0.75,53.1,0.65,,1013.29,65.0,,6.22,61,,0.37,17446
18.05.2018 10:15,0.75,52.85,0.64,,1013.27,65.3,,6.22,66,,0.4,18521
18.05.2018 10:20,0.75,52.58,0.63,,1013.25,65.6,,6.22,70,,0.43,19766
18.05.2018 10:25,0.75,52.3,0.62,,1013.23,65.9,,6.22,74,,0.46,20305
18.05.2018 10:30,0.75,52.01,0.6,,1013.21,66.2,,6.22,77,,0.49,21760
18.05.2018 10:35,0.75,51.7,0.59,,1013.19,66.5,,6.22,80,,0.53,22812
18.05.2018 10:40,0.75,51.39,0.58,,1013.17,66.8,,6.22,83,,0.57,19842
18.05.2018 10:45,0.75,51.06,0.56,,1013.15,67.1,,6.22,85,,0.6,16698
18.05.2018 10:50,0.75,50.71,0.55,,1013.13,67.4,,6.22,87,,0.64,15183
18.05.2018 10:55,0.75,50.35,0.54,,1013.11,67.7,,6.22,88,,0.68,11927
18.05.2018 11:00,0.75,49.98,0.53,,1013.09,68.0,,6.22,90,,0.72,10613
18.05.2018 11:05,0.75,50.13,0.52,,1013.05,68.3,,6.22,85,,1.14,10051
18.05.2018 11:10,0.75,50.29,0.52,,1013.02,68.6,,6.22,83,,1.56,9429
18.05.2018 11:15,0.75,50.44,0.52,,1012.98,68.9,,6.22,82,,1.99,11806
18.05.2018 11:20,0.75,50.59,0.52,,1012.95,69.21,,6.22,82,,2.41,13982
18.05.2018 11:25,0.75,50.74,0.51,,1012.92,69.51,,6.22,81,,2.84,15415
18.05.2018 11:30,0.75,50.89,0.51,,1012.88,69.81,,6.22,81,,3.26,18875
18.05.2018 11:35,0.75,51.04,0.51,,1012.85,70.11,,6.22,80,,3.69,23829
18.05.2018 11:40,0.75,51.19,0.51,,1012.81,70.41,,6.22,80,,4.12,25844
18.05.2018 11:45,0.75,51.34,0.5,,1012.78,70.71,,6.22,80,,4.54,29040
18.05.2018 11:50,0.75,51.48,0.5,,1012.75,71.01,,6.22,80,,4.97,26067
18.05.2018 11:55,0.75,51.63,0.5,,1012.71,71.31,,6.22,80,,5.39,25083
18.05.2018 12:00,0.75,51.77,0.5,,1012.68,71.61,,6.22,80,,5.82,25291
18.05.2018 12:05,0.75,51.78,0.5,,1012.64,71.46,,6.22,75,,4.91,18794
18.05.2018 12:10,0.75,51.78,0.5,,1012.59,71.31,,6.22,69,,4.04,16838
18.05.2018 12:15,0.75,51.79,0.5,,1012.55,71.16,,6.22,59,,3.25,23718
18.05.2018 12:20,0.75,51.79,0.51,,1012.51,71.01,,6.22,44,,2.6,23030
18.05.2018 12:25,0.75,51.79,0.51,,1012.47,70.86,,6.22,22,,2.23,14082
18.05.2018 12:30,0.75,51.79,0.51,,1012.42,70.71,,6.22,356,,2.27,9918
18.05.2018 12:35,0.75,51.79,0.51,,1012.38,70.56,,6.22,336,,2.71,8611
18.05.2018 12:40,0.75,51.79,0.52,,1012.34,70.41,,6.22,322,,3.39,7024
18.05.2018 12:45,0.75,51.79,0.52,,1012.3,70.26,,6.22,313,,4.2,7562
18.05.2018 12:50,0.75,51.78,0.52,,1012.25,70.11,,6.22,307,,5.08,11077
18.05.2018 12:55,0.75,51.78,0.53,,1012.21,69.96,,6.22,303,,5.99,13043
18.05.2018 13:00,0.75,51.78,0.53,,1012.17,69.81,,6.22,300,,6.93,11631
18.05.2018 13:05,0.75,51.7,0.52,,1012.12,69.96,,6.22,300,,6.84,10846
18.05.2018 13:10,0.75,51.63,0.52,,1012.08,70.11,,6.22,300,,6.75,8880
18.05.2018 13:15,0.75,51.55,0.52,,1012.04,70.26,,6.22,299,,6.66,7491
18.05.2018 13:20,0.75,51.47,0.51,,1012.0,70.41,,6.22,299,,6.57,7269
18.05.2018 13:25,0.75,51.39,0.51,,1011.95,70.56,,6.22,299,,6.48,8915
18.05.2018 13:30,0.75,51.3,0.5,,1011.91,70.71,,6.22,298,,6.39,10739
18.05.2018 13:35,0.75,51.22,0.5,,1011.87,70.86,,6.22,298,,6.31,7019
18.05.2018 13:40,0.75,51.13,0.49,,1011.82,71.01,,6.22,298,,6.22,5735
18.05.2018 13:45,0.75,51.04,0.49,,1011.78,71.16,,6.22,298,,6.13,5913
18.05.2018 13:50,0.75,50.95,0.49,,1011.74,71.31,,6.22,297,,6.04,9048
18.05.2018 13:55,0.75,50.86,0.48,,1011.69,71.46,,6.22,297,,5.95,12935
18.05.2018 14:00,0.75,50.76,0.48,,1011.65,71.61,,6.22,297,,5.86,15780
18.05.2018 14:05,0.75,50.84,0.48,,1011.61,71.76,,6.22,292,,4.51,18002
18.05.2018 14:10,0.75,50.93,0.48,,1011.58,71.91,,6.22,283,,3.22,24691
18.05.2018 14:15,0.75,51.01,0.48,,1011.54,72.06,,6.22,265,,2.09,34439
18.05.2018 14:20,0.75,51.1,0.47,,1011.51,72.2,,6.22,222,,1.53,30333
18.05.2018 14:25,0.75,51.18,0.47,,1011.47,72.35,,6.22,179,,2.07,29830
18.05.2018 14:30,0.75,51.27,0.47,,1011.44,72.5,,6.22,160,,3.2,27496
18.05.2018 14:35,0.75,51.35,0.47,,1011.4,72.65,,6.22,152,,4.5,28546
18.05.2018 14:40,0.75,51.44,0.47,,1011.37,72.79,,6.22,147,,5.84,28931
18.05.2018 14:45,0.75,51.52,0.47,,1011.33,72.94,,6.22,144,,7.22,28048
18.05.2018 14:50,0.75,51.6,0.47,,1011.29,73.09,,6.22,142,,8.6,24389
18.05.2018 14:55,0.75,51.69,0.47,,1011.26,73.24,,6.22,141,,10.0,22535
18.05.2018 15:00,0.75,51.77,0.47,,1011.22,73.39,,6.22,140,,11.39,22391
18.05.2018 15:05,0.75,51.26,0.46,,1011.2,73.54,,6.22,139,,10.59,25196
18.05.2018 15:10,0.75,50.74,0.45,,1011.18,73.69,,6.22,137,,9.78,26938
18.05.2018 15:15,0.75,50.21,0.43,,1011.16,73.84,,6.22,136,,8.98,28313
18.05.2018 15:20,0.75,49.66,0.42,,1011.14,73.99,,6.22,135,,8.19,24155
18.05.2018 15:25,0.75,49.09,0.41,,1011.12,74.14,,6.22,133,,7.4,26385
18.05.2018 15:30,0.75,48.5,0.4,,1011.09,74.29,,6.22,131,,6.62,19823
18.05.2018 15:35,0.75,47.9,0.39,,1011.07,74.44,,6.22,128,,5.86,22028
18.05.2018 15:40,0.75,47.28,0.38,,1011.05,74.59,,6.22,124,,5.11,24478
18.05.2018 15:45,0.75,46.63,0.37,,1011.03,74.74,,6.22,119,,4.4,21709
18.05.2018 15:50,0.75,45.97,0.36,,1011.01,74.89,,6.22,112,,3.73,20934
18.05.2018 15:55,0.75,45.28,0.35,,1010.99,75.04,,6.22,102,,3.14,24083
18.05.2018 16:00,0.75,44.57,0.34,,1010.96,75.19,,6.22,89,,2.67,19802
18.05.2018 16:05,0.75,44.42,0.33,,1010.96,75.19,,6.22,82,,2.17,14888
18.05.2018 16:10,0.75,44.28,0.33,,1010.96,75.19,,6.22,71,,1.72,10877
18.05.2018 16:15,0.75,44.13,0.33,,1010.95,75.19,,6.22,54,,1.37,10548
18.05.2018 16:20,0.75,43.98,0.33,,1010.95,75.19,,6.22,29,,1.21,10511
18.05.2018 16:25,0.75,43.84,0.33,,1010.94,75.19,,6.22,3,,1.3,9786
18.05.2018 16:30,0.75,43.69,0.32,,1010.94,75.19,,6.22,344,,1.61,8941
18.05.2018 16:35,0.75,43.54,0.32,,1010.93,75.19,,6.22,332,,2.04,8159
18.05.2018 16:40,0.75,43.39,0.32,,1010.93,75.19,,6.22,324,,2.53,7516
18.05.2018 16:45,0.75,43.24,0.32,,1010.92,75.19,,6.22,319,,3.05,6945
18.05.2018 16:50,0.75,43.09,0.32,,1010.92,75.19,,6.22,315,,3.58,6662
18.05.2018 16:55,0.75,42.93,0.32,,1010.92,75.19,,6.22,313,,4.13,6458
18.05.2018 17:00,0.75,42.78,0.31,,1010.91,75.19,,6.22,311,,4.69,5860
18.05.2018 17:05,0.75,43.27,0.32,,1010.92,75.19,,6.22,309,,4.86,5096
18.05.2018 17:10,0.75,43.75,0.33,,1010.94,75.19,,6.22,308,,5.05,4508
18.05.2018 17:15,0.75,44.22,0.33,,1010.95,75.19,,6.22,307,,5.23,4107
18.05.2018 17:20,0.75,44.69,0.34,,1010.96,75.19,,6.22,306,,5.41,3791
18.05.2018 17:25,0.75,45.15,0.34,,1010.97,75.19,,6.22,305,,5.6,3695
18.05.2018 17:30,0.75,45.6,0.35,,1010.98,75.19,,6.22,304,,5.79,3684
18.05.2018 17:35,0.75,46.05,0.36,,1011.0,75.19,,6.22,303,,5.97,3618
18.05.2018 17:40,0.75,46.49,0.36,,1011.01,75.19,,6.22,303,,6.16,3282
18.05.2018 17:45,0.75,46.92,0.37,,1011.02,75.19,,6.22,302,,6.36,3210
18.05.2018 17:50,0.75,47.35,0.37,,1011.03,75.19,,6.22,301,,6.55,3313
18.05.2018 17:55,0.75,47.77,0.38,,1011.04,75.19,,6.22,301,,6.74,3257
18.05.2018 18:00,0.75,48.18,0.39,,1011.06,75.19,,6.22,300,,6.93,2984
18.05.2018 18:05,0.75,48.37,0.39,,1011.08,74.89,,6.22,298,,6.86,2491
18.05.2018 18:10,0.75,48.55,0.4,,1011.11,74.59,,6.22,295,,6.8,2237
18.05.2018 18:15,0.75,48.72,0.4,,1011.13,74.3,,6.22,293,,6.76,2632
18.05.2018 18:20,0.75,48.89,0.41,,1011.15,74.0,,6.22,290,,6.72,3145
18.05.2018 18:25,0.75,49.05,0.42,,1011.18,73.7,,6.22,288,,6.7,3347
18.05.2018 18:30,0.75,49.2,0.42,,1011.2,73.4,,6.22,285,,6.7,2422
18.05.2018 18:35,0.75,49.34,0.43,,1011.23,73.1,,6.22,282,,6.7,1731
18.05.2018 18:40,0.75,49.48,0.44,,1011.25,72.8,,6.22,280,,6.72,1659
18.05.2018 18:45,0.75,49.61,0.44,,1011.28,72.51,,6.22,277,,6.76,1434
18.05.2018 18:50,0.75,49.74,0.45,,1011.3,72.21,,6.22,275,,6.8,857
18.05.2018 18:55,0.75,49.86,0.46,,1011.32,71.91,,6.22,272,,6.86,286
18.05.2018 19:00,0.75,49.97,0.46,,1011.35,71.61,,6.22,270,,6.93,162
18.05.2018 19:05,0.75,50.09,0.47,,1011.38,71.46,,6.22,263,27.73,6.45,257
18.05.2018 19:10,0.75,50.2,0.47,,1011.41,71.31,,6.22,255,27.73,6.08,305
18.05.2018 19:15,0.75,50.32,0.48,,1011.44,71.16,,6.22,247,27.73,5.84,282
18.05.2018 19:20,0.75,50.43,0.48,,1011.47,71.01,,6.22,237,27.73,5.73,250
18.05.2018 19:25,0.75,50.53,0.49,,1011.5,70.86,,6.22,228,27.73,5.79,305
18.05.2018 19:30,0.75,50.64,0.49,,1011.53,70.71,,6.22,219,27.73,5.98,637
